smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Ic1c(Sc2n(CCCNC(C)C)c3ncnc(N)c3n2)cc2OCOc2c1,335628,CHEMBL200102,90.691307,1,1,0,1,0,0,0,0,0,0
Clc1c(O)cc(O)c(-c2noc3cc(O)ccc23)c1,312874,CHEMBL362307,44.657242,1,1,0,1,0,0,0,1,1,0
Brc1c(O)cc(O)c(-c2c(c(C)n[nH]2)-c2ccc(OC)cc2)c1,317091,CHEMBL364968,32.156952,1,0,0,1,0,0,0,1,1,0
Brc1c(O)cc(O)c(-c2c(c(C(=O)NCC)[nH]n2)-c2ccc(OC)cc2)c1,317139,CHEMBL190182,51.202438,1,0,0,1,0,0,0,1,1,0
Brc1c(Sc2n(CCCC#C)c3ncnc(N)c3n2)cc(OC)cc1,321251,CHEMBL192145,90.558548,1,1,0,0,0,0,1,0,1,0
Clc1c(OC)c(OC)c(OC)cc1Sc1n(CCCC#C)c2nc(F)nc(N)c2n1,320723,CHEMBL193282,98.875053,1,0,0,0,0,0,0,0,1,0
Clc1cccc2nc(Sc3n(CCCOC(=O)C)c4ncnc(N)c4n3)sc12,355666,CHEMBL212076,91.599747,1,1,0,0,0,0,1,1,1,0
Clc1cccc2nc(Sc3n(CCCCC#N)c4ncnc(N)c4n3)sc12,355894,CHEMBL385927,91.422157,1,1,0,0,0,0,1,1,0,0
O[C@@H]1[C@@H](OC)C[C@H](C)CC=2C(=O)C(NC(=O)/C(/C)=C/C=C\[C@H](OC)[C@@H](OC(=O)N)/C(/C)=C/[C@@H]1C)=CC(=O)C=2NCC=C,212940,CHEMBL338987,99.880409,1,0,0,0,0,0,0,0,1,0
Clc1cccc2nc(Sc3n(CCNC4CC4)c4ncnc(N)c4n3)sc12,355669,CHEMBL215947,90.847855,1,1,0,1,0,0,1,1,1,0
Clc1c(O)cc(O)c(-c2c(c(C(=O)NC(C)C)[nH]n2)-c2ccc(OC)cc2)c1,317776,CHEMBL365700,52.510792,1,0,0,1,0,0,0,1,1,0
Clc1cccc2nc(Sc3n(CCCCOC(=O)C)c4ncnc(N)c4n3)sc12,355667,CHEMBL377631,91.419716,1,1,0,0,0,0,1,1,0,0
Clc1cccc2nc(Sc3n(CCNC(C)(C)C)c4ncnc(N)c4n3)sc12,355986,CHEMBL384763,92.130722,1,1,0,0,0,0,1,1,0,0
Oc1c(CC)cc(-c2c(c(C)n[nH]2)-c2cccc3OCCOc23)c(O)c1,346533,CHEMBL204734,49.609489,1,0,0,0,0,0,0,1,1,0
Clc1cccc2nc(Sc3n(CCN4CCOCC4)c4ncnc(N)c4n3)sc12,355956,CHEMBL378338,50.720192,1,1,0,0,0,0,1,1,0,0
Clc1cccc2nc(Sc3n(CCOC(=O)C)c4ncnc(N)c4n3)sc12,355629,CHEMBL448474,92.164566,1,1,0,0,0,0,1,1,1,0
Clc1cccc2nc(Sc3n(CCCO)c4ncnc(N)c4n3)sc12,355926,CHEMBL379544,91.504448,1,1,0,1,0,1,1,1,1,0
Clc1cccc2nc(Sc3n(CCCCO)c4ncnc(N)c4n3)sc12,355955,CHEMBL379641,91.389557,1,1,0,1,0,1,1,1,1,0
Clc1cccc2nc(Sc3n(CCCNC(C)(C)C)c4ncnc(N)c4n3)sc12,355727,CHEMBL211528,91.609657,1,1,0,1,0,0,1,1,1,0
Clc1c(O)cc(O)c(-c2c(c(C)n[nH]2)-c2ccc(OC)cc2)c1,316695,CHEMBL371380,31.079496,1,0,0,1,0,0,0,1,1,0
S(c1n(CCCC#C)c2ncnc(N)c2n1)c1c(OC)ccc(OC)c1,320908,CHEMBL273986,90.614929,1,1,0,0,0,0,1,0,1,0
Clc1c(OC)c(OC)c(OC)cc1Sc1n(CCOC(C)C)c2nc(F)nc(N)c2n1,321066,CHEMBL191786,98.974945,1,0,0,0,0,0,0,0,1,0
Clc1c(OC)c(OC)c(OC)cc1Cc1n(CCCC#C)c2nc(F)nc(N)c2n1,183085,CHEMBL112953,98.079094,1,1,1,1,1,0,1,1,1,0
Clc1cncc2nc(Sc3n(CCCOC(=O)C)c4ncnc(N)c4n3)sc12,355957,CHEMBL377024,91.613876,1,1,0,0,0,0,1,0,0,0
Clc1cccc2nc(Sc3n(CCCNC(C)C)c4ncnc(N)c4n3)sc12,355726,CHEMBL386780,91.631363,1,1,0,1,0,0,1,1,1,0
Clc1cccc2nc(Sc3n(CCCC)c4ncnc(N)c4n3)sc12,355794,CHEMBL213262,91.334091,1,1,0,0,0,0,1,1,0,0
Clc1c(OC)c(OC)c(OC)cc1Sc1n(CCCC#C)c2ncnc(N)c2n1,320879,CHEMBL192647,90.632393,1,0,0,0,0,0,0,0,1,0
S(c1n(CCCC)c2ncnc(N)c2n1)c1sc2c(OC)cccc2n1,355891,CHEMBL386399,91.336174,1,1,0,0,0,0,0,1,0,0
Brc1c(O)cc(O)c(-c2noc3cc(O)ccc23)c1,312873,CHEMBL361078,46.566109,1,1,0,1,0,0,0,1,1,0
S(c1n(CCCC)c2ncnc(N)c2n1)c1sc2c(F)cccc2n1,355828,CHEMBL213801,91.394737,1,1,0,0,0,0,1,1,0,0
Clc1cccc2nc(Sc3n(CC)c4ncnc(N)c4n3)sc12,355596,CHEMBL438613,91.311653,1,1,0,0,0,0,1,1,0,0
O[C@@H]1[C@@H](OC)C[C@@H](C)CC=2C(=O)C(NC(=O)/C(/C)=C/C=C\[C@H](OC)[C@@H](OC(=O)N)/C(/C)=C/[C@H]1C)=CC(=O)C=2NCC=C,296303,CHEMBL368483,99.880409,1,0,0,0,0,0,0,0,0,0
Clc1c(Sc2n(CCCC#C)c3ncnc(N)c3n2)cc(OC)cc1,321250,CHEMBL192062,90.566154,1,1,0,0,0,0,1,0,1,0
Clc1c(O)cc(O)c(-c2c(c(C)[nH]n2)-c2ccc3OCCOc3c2)c1,315964,CHEMBL191074,31.091019,1,0,0,1,0,0,0,1,1,0
Clc1cccc2nc(Sc3n(CCC)c4ncnc(N)c4n3)sc12,355597,CHEMBL379345,91.324387,1,1,0,0,0,0,1,1,0,0
Clc1c(O)cc(O)c(-c2c(C(=O)Nc3ccc(C(=O)C)cc3)c[nH]n2)c1,332742,CHEMBL200469,41.314629,1,0,0,1,0,0,0,1,1,0
Clc1cncc2nc(Sc3n(CCCC)c4ncnc(N)c4n3)sc12,355797,CHEMBL377958,91.351364,1,1,0,0,0,0,1,0,0,0
Oc1c(CC)cc(-c2c(-c3nc[nH]c3)c[nH]n2)c(O)c1,301179,CHEMBL360563,42.166122,1,0,0,1,0,0,0,1,0,0
Oc1c(CC)cc(-c2c(c(C)[nH]n2)-c2ccc3OCCOc3c2)c(O)c1,418966,CHEMBL399530,49.644547,1,0,0,1,0,0,0,1,1,0
S(c1n(CCCC)c2ncnc(N)c2n1)c1sc2c(C)cccc2n1,355859,CHEMBL386499,91.293938,1,1,0,0,0,0,1,1,0,0
Clc1cccc2nc(Sc3n(CCO)c4ncnc(N)c4n3)sc12,355925,CHEMBL209522,91.877022,1,1,0,1,0,0,1,1,0,0
Brc1cccc2nc(Sc3n(CCCC)c4ncnc(N)c4n3)sc12,355827,CHEMBL386882,91.33123,1,1,0,0,0,0,1,1,0,0
Brc1cncc2nc(Sc3n(CCCC)c4ncnc(N)c4n3)sc12,355761,CHEMBL377045,91.338684,1,1,0,0,0,0,1,0,0,0
O[C@H]1[C@@H](OC)C[C@H](C)Cc2c(NCC=C)c(O)cc3nc(/C(/C)=C/C=C\[C@H](OC)[C@@H](OC(=O)N)/C(/C)=C/[C@@H]1C)oc23,353315,CHEMBL377782,99.208519,1,0,0,0,0,0,0,0,0,0
Clc1c(O)cc(O)c(-c2c(C(=O)NCc3ccc(S(=O)(=O)N)cc3)c[nH]n2)c1,332551,CHEMBL200255,40.772633,1,0,0,1,0,1,0,1,1,0
Brc1c(Sc2n(CCCc3nnn(CCCO)c3)c3ncnc(N)c3n2)cc2OCOc2c1,685746,CHEMBL1213898,90.475121,1,1,0,0,0,1,0,1,0,0
Clc1c(O)cc(O)c(-c2c(c(C(O)=O)[nH]n2)-c2ccc(OC)cc2)c1,316696,CHEMBL426446,62.009167,1,0,0,1,0,0,0,1,1,0
Brc1c(Sc2n(CCCCc3nnn(CCCO)c3)c3ncnc(N)c3n2)cc2OCOc2c1,685747,CHEMBL1213899,90.415955,1,1,0,1,0,0,0,1,0,0
S(=O)(=O)(Nc1cc(c(O)cc1)-c1c(O)ccc2ccccc12)c1sccc1,332564,CHEMBL200628,75.79287,1,0,0,1,0,0,0,0,0,0
Brc1c(O)cc(O)c(-c2c(N3CCN(Cc4ccc(S(=O)(=O)C)cc4)CC3)c[nH]n2)c1,346200,CHEMBL207307,36.692577,1,0,0,1,0,0,0,1,0,0
Clc1c(O)cc(O)c(-c2c(N3CCN(Cc4ccccc4)CC3)c[nH]n2)c1,418968,CHEMBL251974,36.477463,1,0,0,1,0,0,0,1,1,0
OC(=O)c1c(c(-c2c(O)cc(O)c(CC)c2)n[nH]1)-c1ccc2OCOc2c1,301178,CHEMBL178130,84.901939,1,0,0,1,0,1,0,0,0,0
Clc1c(S(=O)(=O)Nc2cc(c(O)cc2)-c2c(O)ccc3ccccc23)cc(Cl)cc1,332764,CHEMBL371915,75.622177,1,0,0,1,0,0,0,0,1,0
Clc1cccc2nc(Sc3n(CCCCC)c4ncnc(N)c4n3)sc12,355628,CHEMBL438068,91.337486,1,1,0,0,0,0,1,1,0,0
Clc1c(O)cc(O)c(-c2c(N3CCN(Cc4ccc(S(=O)(=O)C)cc4)CC3)c[nH]n2)c1,346173,CHEMBL208239,35.832497,1,0,0,1,0,0,0,1,0,0
FCCNC=1C(=O)C=C2C(=O)C=1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)/[C@H](OC(=O)N)[C@@H](OC)/C=C\C=C(/C)\C(=O)N2,206917,CHEMBL421647,99.738052,1,0,0,0,0,0,0,0,1,1
Clc1c(O)cc(O)c(-c2noc3ccc(N4CCN(C)CC4)cc23)c1,419308,CHEMBL402712,57.977657,1,0,0,0,0,0,0,0,0,0
Clc1c(OC)c(OC)c(OC)cc1Sc1n(CCCC)c2ncnc(N)c2n1,320743,CHEMBL191268,90.456596,1,0,0,0,0,0,0,0,1,0
S(c1n(CCCC#C)c2ncnc(N)c2n1)c1cc(OC)ccc1,320889,CHEMBL191241,90.312065,1,1,0,0,0,0,1,1,1,0
O[C@H]1[C@@H]([C@H](C)C(=O)N(CC)CC)CC[C@]2(C)Cc3sc(NC(=O)C[NH+](C)C)nc3[C@@H](C)[C@H]12,,C03840952,70.723198,1,0,0,0,0,0,0,0,0,0
[NH2+](Cc1ccc(-c2ccccc2)cc1)[C@H]1CO[C@@H]2[C@@H](Nc3nc(-c4occc4)ccn3)CO[C@H]12,,C05433939,71.826042,1,0,0,1,0,0,0,0,0,0
FC(F)(F)Oc1ccc(N2C(=O)[C@]([NH2+]Cc3occc3)(C(F)(F)F)NC2=O)cc1,,C02192307,94.294762,1,0,0,0,0,0,0,0,1,0
O[C@@]12CC[NH+](CC(=O)Nc3ccc([N+](=O)[O-])cc3)[C@H](c3c(OC)cccc3)[C@H]1CCCC2,,C09209926,84.669205,1,0,0,0,0,0,0,0,0,0
O(CC)C(=O)c1ccc(NC(=O)C[NH+]2CCC3(NC(=O)C(c4ccc(C)cc4)=N3)CC2)cc1,,C09526760,87.030869,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(Oc2ccccc2)cccc1)C[NH+](C)CC=1NC(=O)c2ccccc2N=1,,C09603446,80.202438,1,1,0,1,0,1,1,0,1,0
O=C(NC(=O)C[NH+]1[C@@H](c2ccccc2)c2cc(OC)c(OC)cc2CC1)Nc1ccccc1,,C09664084,93.853561,1,0,0,1,0,0,0,0,0,0
O=C(Nc1c(C(=O)c2ccccc2)cccc1)C[NH+](C)CC=1NC(=O)c2ccccc2N=1,,C09988014,80.227982,1,1,0,1,0,1,1,0,1,0
O=[N+]([O-])c1cc(NC(=O)C(=O)NC[C@H]([NH+](C)C)c2cccc3ccccc23)c(C)cc1,,C10333842,97.613838,1,0,0,0,0,0,0,0,1,0
Fc1c(F)c(NC(=O)C[NH+](C)CC(=O)N2[C@H](C)CC(=O)Nc3ccccc23)ccc1F,,C11068527,99.924294,1,0,0,1,0,0,0,0,1,0
O=C(NCc1c(C)oc(-c2sccc2)n1)C[C@@H]1[NH+](C2Cc3ccccc3C2)CCNC1=O,,C12707283,88.823227,1,0,0,1,0,1,0,0,1,0
O=C(NC(c1ccccc1)c1ccccc1)C[NH+]1CCC(c2nc(-c3ccncc3)[nH]n2)CC1,,C13565349,62.052238,1,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)N1C[C@@H](C(=O)NC[C@H]([NH+](C)C)c2c(OC)cccc2)CCC1,,C23178270,97.225182,1,0,0,0,0,1,0,0,1,0
Clc1c([C@@H]([NH+](C)C)CNC(=O)CN2C(=O)[C@](C)(c3ccc(C)cc3)NC2=O)cccc1,,C27346267,97.09996,1,0,0,0,0,0,0,0,1,0
O=C(Nc1c(C)n(-c2ccc(C)cc2)nc1C)C[NH+]1C[C@@H](C(=O)Nc2ccccc2)CCC1,,C27573109,78.30883,1,0,0,1,0,1,0,0,0,0
O(CC1CCN(c2cc[nH+]cc2)CC1)C(=O)Nc1c(NC(=O)C2CCCCC2)cccc1,,C28524283,84.284821,1,0,0,0,0,0,0,1,0,0
Fc1ccc([C@@]2(C)C(=O)N(CC(=O)NC[C@@H](CC)[NH+]3CCc4ccccc4C3)C(=O)N2)cc1,,C32447316,99.116364,1,0,0,0,0,1,0,0,1,0
O(C)CC(=O)Nc1ccc([C@H]2C(C(=O)Nc3ccccc3)=C(C)[NH+]=C3SCCCN23)cc1,,C33732153,66.892082,1,0,0,0,0,0,0,0,0,0
Fc1cc(C(=O)N2CCN(c3[nH+]cc(NC(=O)Nc4c(C)cccc4)cc3)CCC2)ccc1,,C34681150,88.396667,1,0,0,1,0,0,0,0,0,0
Fc1cc(C(=O)N2CCN(c3[nH+]cc(NC(=O)Nc4c(OCC)cccc4)cc3)CC2)ccc1,,C34681313,89.245216,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C(=O)Nc2ccc(OCC)cc2)c2CCCCCc2s1)CN1CC[NH+](C)CC1,,C22635486,99.369934,1,0,0,1,0,0,0,0,1,0
Clc1c([C@@]2(C)C(=O)N(CC=3C=C(O)OC4=C/C(=[NH+]\C(=O)C)/C=CC=34)C(=O)N2)ccc(Cl)c1,,C36800527,99.998955,1,0,0,0,0,0,0,1,0,0
Clc1ccc(C=2[NH+]=C3N=C(NC(=O)c4cnccc4)NN3[C@H](c3ccccc3)C=2)cc1,,C10001938,84.681252,1,0,0,0,0,0,0,0,0,0
Clc1ccc(C=2[NH+]=C3N=C(NC(=O)c4cnccc4)NN3[C@@H](c3ccccc3)C=2)cc1,,C10001939,84.681252,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)c1c(NC(=O)CN2C(=O)c3ccccc3C2=O)sc2C(C)(C)[NH2+]C(C)(C)Cc12,,C38806050,99.961578,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C(=O)NC(C)(C)C)cccc1)C1CC[NH+](Cc2onc(-c3sccc3)n2)CC1,,C38872863,79.571228,1,0,0,1,0,0,0,0,0,0
S(=O)(=O)(/N=C\1/[C@H](Nc2cc(C(=O)[O-])ccc2)[NH+]=C2C=CC=CC2=[NH+]/1)c1cc(C)ccc1,,C38971160,87.349655,1,0,0,0,0,0,0,0,0,0
O=C(NC1CC[NH+](C)CC1)Cc1ccc(Nc2ncnc(N(C)c3cc(C)ccc3)c2)cc1,,C39301308,86.765175,1,0,0,1,0,0,0,0,0,0
O=C(/N=C\1/NN2C(CCC)=Nc3ccccc3[C@@H]2N/1)C=1N=C(C)[C@H]2[NH+]=C3C=CC=CC3=C2C=1,,C39940505,99.999603,1,0,0,0,0,0,0,0,0,0
O=C(/N=C\1/NN2C(CCC)=Nc3ccccc3[C@H]2N/1)C=1N=C(C)[C@@H]2[NH+]=C3C=CC=CC3=C2C=1,,C39940506,99.999603,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C#N)c2CCCCCc2s1)CC[NH+]1CCC(N2C(=O)Nc3ccccc23)CC1,,C45513233,97.969353,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1c(C)cc(C)cc1)c1cc([N+](=O)[O-])c(N[C@H]2C[NH+](CC)CCC2)cc1,,C48325650,96.538284,1,0,0,0,0,0,0,0,0,0
O(C)C(=O)c1cc(C#Cc2cc(NC(=O)NC[C@H]([NH+](C)C)c3occc3)ccc2)ccc1,,C59040587,84.287064,1,0,0,1,0,1,0,0,0,0
Oc1c(OC)cccc1/C=[NH+]/[C@H]1C[C@](/N=C/c2c(O)c(OC)ccc2)(C)Oc2c(OC)cccc12,,C16577785,97.268066,1,0,0,0,0,0,0,0,0,0
O=C(N[C@@H](C[NH+]1CCc2ccccc2C1)C(C)(C)C)CN1C(=O)[C@@](C)(c2ccc(C)cc2)NC1=O,,C59287141,97.874748,1,0,0,1,0,0,0,0,1,0
S=C(N/C(=N/c1nc(C)cc(C)n1)/N1CCN(c2[nH+]cccc2)CC1)Nc1c(C)ccc(C)c1,,C14159733,52.806808,1,0,0,0,0,0,0,0,0,0
O=C(NC[C@H]([NH+]1CCCC1)c1ccc(C)cc1)CN1C(=O)[C@@]2([C@@H](C)CCCC2)NC1=O,,C60238927,99.385803,1,0,0,0,0,0,0,0,1,0
O=C1N(CCC=2CCCCC=2)C(=O)NC([O-])=C1[C@@H]1[NH+](C)CCC=2[C@@H]1[NH+]=C1C=CC=CC=21,,C63376170,88.713539,1,0,0,0,0,0,0,0,0,0
O[C@@H]1N(c2cccc3ccccc23)C([O-])=NC(=O)[C@@H]1[C@@H]1[NH+](CC)CCC=2[C@H]1[NH+]=C1C=CC=CC=21,,C63479770,76.57505,1,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1c(C)cccc1)[C@H]1N(CCC=2C[NH+]=C3C=CC=CC=23)C(=O)c2nccnc2N1,,C63541314,81.488251,1,0,0,1,0,1,0,1,1,0
S(CC(=O)Nc1c(C)cccc1)[C@@H]1N(CCC=2C[NH+]=C3C=CC=CC=23)C(=O)c2nccnc2N1,,C63541315,81.488251,1,0,0,1,0,1,0,1,1,0
FC=1C=CC2=[NH+]CC(CCN3C(=O)C[C@H](C(=O)N[C@H]4Sc5cc(OCC)ccc5N4)C3)=C2C=1,,C63557345,90.223846,1,0,0,0,0,0,0,0,0,0
O=C(N[C@H]1Sc2cc(C)ccc2N1)[C@H]1CN(CCC=2C[NH+]=C3C=CC(OC)=CC=23)C(=O)C1,,C63557793,86.886826,1,0,0,1,0,0,0,0,0,0
O=C(NCCC=1C[NH+]=C2C=CC=CC=12)C1CCN(C2=NN3[C@@H](C(C)C)NN=C3C=C2)CC1,,C63780797,81.766006,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C#N)c2CCCCCc2s1)CN1C(=O)[C@@H](CC=2C[NH+]=C3C=CC=CC=23)NC1=O,,C63869464,85.926727,1,0,0,0,0,0,0,0,0,0
Fc1ccc(-n2nc(C(=O)NNC(=O)CC=3C[NH+]=C4C=CC=CC=34)c3CCCCCc23)cc1,,C63908656,87.660812,1,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(-c2ccccc2)cc1)CN1C(=O)[C@@H](CC=2C[NH+]=C3C=CC=CC=23)NC1=O,,C64052303,85.923958,1,0,0,0,0,0,0,0,0,0
Fc1c(CN2C(=O)Nc3cc([C@H]4ONC(c5ccc(C)cc5)=[NH+]4)ccc3C2=O)cccc1,,C64392068,99.330475,1,0,0,0,0,0,0,0,0,0
O(CC)c1cc(C2=[NH+][C@H](c3ccc4C(=O)N(CCc5ccccc5)C(=O)Nc4c3)ON2)ccc1,,C64392182,99.344353,1,0,0,0,0,0,0,0,0,0
S(C)CC[C@H](NC(=O)N1[C@@H](c2c(F)c(F)c(F)cc2)c2[nH+]c[nH]c2CC1)C(OC)=O,,C20732840,60.882385,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C(=O)c2ccccc2)c2CCCCc2s1)C[NH+]1CCC(C(=O)N)CC1,,C06509373,71.805931,1,0,0,1,0,1,0,0,0,0
O=C(Nc1c(C(=O)N)c2CCCCc2s1)C[NH+]1[C@@H](c2sc3ccccc3n2)CCC1,,C09256277,96.158134,1,0,0,1,0,1,0,1,1,0
O=C(Nc1n(Cc2ccccc2)c(C)c(C)c1C#N)C[NH+]1[C@H](C(=O)N)Cc2ccccc2C1,,C09728010,99.876595,1,0,0,1,0,1,0,0,1,0
O=C(Nc1n(Cc2sccc2)c(C)c(C)c1C#N)C[NH+]1[C@H](C(=O)N)Cc2ccccc2C1,,C09782931,99.876808,1,0,0,1,0,1,0,0,1,0
O=C(N(C1CCCC1)C1=C(N)N(CCCC)C(=O)NC1=O)C[NH+]1CCC[C@@H]2CCCC[C@H]12,,C09949542,90.726692,1,0,0,0,0,0,0,0,1,0
O=C(N)Cn1cc(C[NH2+][C@H]2CCCc3n(-c4c(C)c(C)ccc4)ncc23)c2ccccc12,,C11938080,99.84906,1,0,0,0,0,0,0,1,0,0
O[C@H]1C[C@]2(O)[C@](/C=[NH+]/CCCC)(CC1)[C@H]1CC[C@]3(C)[C@H]([C@@H]4OC(=O)C=C4)CC[C@@]3(O)[C@@H]1CC2,,C12657975,99.922272,1,0,0,0,0,0,0,0,1,0
O=C(Nc1c(C(=O)N)c2CCCCc2s1)C[NH+]1[C@@H](c2ccc3OCCCOc3c2)CCC1,,C12762711,62.882252,1,0,0,1,0,1,0,0,1,0
