smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
S(CC=1N2CCN=C2SC=1)/C(/NC1CCCCCCC1)=N\C1CCCCC1,454385,CHEMBL460298,88.000244,1,1,0,0,1,1,1,1,1,1
N(Cc1ncccc1)Cc1ccc(CN2CCNCCCNCCNCCC2)cc1,506865,CHEMBL477121,31.703691,1,1,0,0,1,1,1,1,1,0
S(CC=1N2CCN=C2SC=1)/C(/NC1CCCCC1)=N\C1CCCCC1,454219,CHEMBL452864,88.009865,1,1,0,0,1,1,1,1,1,1
NCCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621181,CHEMBL1088913,46.776024,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/NC1C2CC3CC1CC(C2)C3)=N\C1CCCCC1,454389,CHEMBL461359,87.828896,1,1,0,0,1,1,1,1,1,1
O=C(NCc1c(CN(C)[C@H]2CCCc3cccnc23)ncc2ccccc12)CN(C)C,628650,CHEMBL1094864,33.298019,1,0,0,0,1,1,0,0,1,0
NCCCn1c(CN(C)C2CCCc3cccnc23)nc2ccccc12,576184,CHEMBL577268,48.541317,1,0,0,0,1,1,0,0,1,0
NCc1c(CN(Cc2[nH]c3ccccc3n2)C2CCCc3cccnc23)cccc1,621103,CHEMBL1093008,54.419994,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCCN=C2SC=1)/C(/NC1CCCCC1)=N\C1CCCCC1,454522,CHEMBL516630,94.408203,1,1,0,0,1,1,1,1,1,1
C(N1CCCNCCNCCNCCC1)c1ccc(CN2CCCNCCNCCNCCC2)cc1,547149,CHEMBL543895,73.236275,1,1,0,0,1,1,1,1,1,0
NCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621180,CHEMBL1088912,52.793312,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/NCCCCCC)=N\C1CCCCC1,454387,CHEMBL461358,87.641014,1,1,0,0,1,1,1,1,1,1
NCCCCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621183,CHEMBL1088916,43.436279,1,0,0,0,1,0,0,0,0,0
N(C)(Cc1n(C2CCN(C)CC2)c2ccccc2n1)C1CCCc2cccnc12,620916,CHEMBL1091591,48.214649,1,0,0,0,1,1,0,0,1,0
NC/C=C\CN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621104,CHEMBL1089844,52.347752,1,0,0,0,1,0,0,0,1,0
N(C)(C)CCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621263,CHEMBL1092301,46.931477,1,0,0,0,1,0,0,0,0,0
OC[C@H]1O[C@@H](N2C(=O)N=C(N)C=C2)CC1,65494,CHEMBL853,95.174881,1,0,0,0,1,0,0,0,0,0
NCc1ccc(CN(Cc2[nH]c3ccccc3n2)C2CCCc3cccnc23)cc1,621036,CHEMBL1092324,52.492214,1,0,0,0,1,0,0,0,0,0
NC/C=C/CN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621105,CHEMBL1089845,52.347752,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/NC1CCCC1)=N\C1CCCCC1,454386,CHEMBL460299,87.976181,1,1,0,0,1,1,1,1,1,1
N(C)CCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621264,CHEMBL1092302,47.000031,1,0,0,0,1,0,0,0,0,0
N(Cc1ncccc1)Cc1ccc(CN(Cc2[nH]c3ccccc3n2)C2CCCc3cccnc23)cc1,621972,CHEMBL1089434,49.880108,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/NC12CC3CC(C1)CC(C2)C3)=N\C1CCCCC1,454388,CHEMBL518041,88.191391,1,1,0,0,1,1,1,1,1,1
S(CC=1N2CCN=C2SC=1)/C(/NC1CCC(C(C)(C)C)CC1)=N\C1CCCCC1,454455,CHEMBL462588,87.979126,1,1,0,0,1,1,1,1,1,1
N#CCCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621265,CHEMBL1092628,41.872368,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/NC1CCCC1)=N\C1CCCC1,454307,CHEMBL454689,87.975121,1,1,0,0,1,1,1,1,1,1
NCCCCCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621182,CHEMBL1092596,44.266388,1,0,0,0,1,0,0,0,0,0
S(CC=1N2CCN=C2SC=1)/C(/N(C)C1CCCCC1)=N\C1CCCCC1,454220,CHEMBL452868,89.203728,1,0,0,0,1,0,0,0,1,1
NCC#CCN(Cc1[nH]c2ccccc2n1)C1CCCc2cccnc12,621106,CHEMBL1089846,38.973511,1,0,0,0,1,0,0,0,0,0
Clc1c(-c2c(C(=O)Nc3ccc(OC[C@@H](O)C[NH2+]C(C)C)cc3)c(C)on2)c(Cl)ccc1,,C04016812,99.630943,1,0,0,0,1,0,0,0,0,0
Oc1ccc(C[C@H]2[NH2+][C@@]3(C(=O)Nc4ccccc34)[C@@H]3C(=O)N(CCc4ccccc4)C(=O)[C@H]23)cc1,,C08790023,97.889793,1,0,0,0,1,0,0,0,0,0
Clc1cc(C)c2NC(=O)[C@]3([NH2+][C@@H](Cc4ccc(O)cc4)[C@H]4C(=O)N(CCc5ccccc5)C(=O)[C@@H]34)c2c1,,C08791010,97.960426,1,0,0,0,1,0,0,0,0,0
O(CC)C(=O)c1c(NC(=O)C[NH+]2CCc3c(C#N)c(N)sc3C2)scc1-c1ccc(C)cc1,,C09821180,93.469826,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(CCCC(=O)Nc1c(C(=O)N)c2CC[NH+](CCC)Cc2s1)c1ccc(F)cc1,,C09914354,99.511856,1,0,0,0,1,0,0,0,0,0
O=C1[C@@]2([NH2+][C@H](Cc3c[nH]c4ccccc34)[C@H]3C(=O)N(CCc4ccccc4)C(=O)[C@@H]23)c2ccccc2N1,,C12885854,99.226723,1,0,0,0,1,0,0,0,0,0
O=C1[C@]2([NH2+][C@H](Cc3c[nH]c4ccccc34)[C@H]3C(=O)N([C@@H](C)CC)C(=O)[C@@H]23)c2cc(C)ccc2N1,,C12886942,99.213364,1,0,0,0,1,0,0,0,0,0
O=C(Nc1cc(OC)ccc1)c1c(N)c2c(s1)[nH+]c(N1CCCC1)c1COC(C)(C)Cc21,,C13557158,95.827675,1,0,0,0,0,0,0,0,0,0
O=C(N)c1nn(-c2ccc(OC)cc2)c2C(=O)N(c3ccc(-c4c(C[NH2+]C)cccc4)cc3)CCc12,,C14969463,99.44323,1,0,0,0,1,0,0,0,0,0
O=C(NCCc1c[nH]c2ccccc12)C(=O)N[C@@H](C)[C@@H](N1CC[NH+](CC)CC1)c1sccc1,,C20287997,92.109795,1,0,0,0,1,0,0,0,0,0
S([C@H](C)C(=O)NC(=O)Nc1c(C)cc(C)cc1)[C@@H]1N(C2CC2)C(C=2C[NH+]=C3C=CC=CC=23)=NN1,,C38769721,99.995125,1,0,0,0,0,0,0,0,0,0
S(C)C=1C(c2c(O)cccc2)=C[C@H]2C[NH+]3N[P@@](=O)(c4c(O)cccc4)OC[C@H]3C[C@H]2C=1,,C39467228,71.46759,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(C(C)C)C=1C(c2c(O)cccc2)=C[C@H]2C[NH+]3N[P@@](=O)(c4c(O)cccc4)OC[C@@H]3C[C@@H]2C=1,,C39467612,70.212082,1,0,0,0,0,0,0,0,0,0
O=C(NCCc1c[nH]c2ccc(OC)cc12)[C@@H]1C2(CN(C(=O)c3c(C)cccc3)C1)CC[NH2+]CC2,,C39598931,99.845886,1,0,0,0,1,0,0,0,0,0
Clc1cc(Cl)cc(C(=O)N2C[C@@H](C(=O)NCCc3c[nH]c4ccc(OC)cc34)C3(C2)CC[NH2+]CC3)c1,,C39599038,99.845276,1,0,0,0,1,0,0,0,0,0
Clc1c(F)c(C(=O)N2C[C@@H](C(=O)NCCc3c[nH]c4ccc(OC)cc34)C3(C2)CC[NH2+]CC3)ccc1,,C39599175,99.843781,1,0,0,0,1,0,0,0,0,0
O=C(NCCc1c[nH]c2ccc(OC)cc12)[C@H]1C2(CN(C(=O)[C@H]3CCC=CC3)C1)CC[NH2+]CC2,,C39599372,99.846161,1,0,0,0,1,0,0,0,0,0
Fc1c(C(=O)N2C[C@@H](C(=O)N[C@H](C)CCCC(O)(C)C)C3(C2)CC[NH2+]CC3)c(F)ccc1,,C39631266,99.842461,1,0,0,0,1,0,0,0,0,0
Clc1cc(Cl)cc(C(=O)N2C[C@@H](C(=O)N[C@@H](C)CCCC(O)(C)C)C3(C2)CC[NH2+]CC3)c1,,C39631390,99.845467,1,0,0,0,1,0,0,0,0,0
Brc1ccc(C(=O)N2C[C@H](C(=O)N[C@@H](C)CCCC(O)(C)C)C3(C2)CC[NH2+]CC3)cc1,,C39631496,99.846153,1,0,0,0,1,0,0,0,0,0
Clc1c(OC)c(Cl)cc(C(=O)N2C[C@@H](C(=O)N[C@@H](C)CCCC(O)(C)C)C3(C2)CC[NH2+]CC3)c1,,C39631979,99.845924,1,0,0,0,1,0,0,0,0,0
Clc1c(C(=O)N2C[C@H](C(=O)NCCNc3ccccc3)C3(C2)CC[NH2+]CC3)c(F)c(C)cc1,,C39655435,99.842499,1,0,0,0,1,0,0,0,0,0
Clc1ccc2[nH]cc(CCNC(=O)[C@@H]3C4(CN(C(=O)[C@@H](C)CCCC)C3)CC[NH2+]CC4)c2c1,,C39676487,99.84642,1,0,0,0,1,0,0,0,0,0
FC(F)(F)Oc1ccc(C(=O)N2C[C@H](C(=O)N[C@@H](C)C(=O)NC)C3(C2)CC[NH2+]CC3)cc1,,C39683852,99.844116,1,0,0,0,1,0,0,0,0,0
O=C([C@@H](Oc1ccccc1)C(C)C)N1C[C@H](C(=O)NCCc2c[nH]c3c(C)cccc23)C2(C1)CC[NH2+]CC2,,C39684236,99.842651,1,0,0,0,1,0,0,0,0,0
Fc1cc(F)cc(C(=O)N2C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C)C3(C2)CC[NH2+]CC3)c1,,C39685744,99.842346,1,0,0,0,1,0,0,0,0,0
Clc1ccc(C(=O)N2C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)NC(C)(C)C)C3(C2)CC[NH2+]CC3)cc1,,C39685750,99.843864,1,0,0,0,1,0,0,0,0,0
O=C(NC(C)(C)C)[C@@H](NC(=O)[C@H]1C2(CN(C(=O)[C@@H](C)CCCC)C1)CC[NH2+]CC2)C(C)C,,C39685857,99.844475,1,0,0,0,1,0,0,0,0,0
O=C(NC(C)(C)C)[C@@H](NC(=O)[C@H]1C2(CN(C(=O)c3oc(-c4ccccc4)cc3)C1)CC[NH2+]CC2)C(C)C,,C39685878,99.840912,1,0,0,0,1,0,0,0,0,0
S(CC(=O)C=1C[NH+]=C2C(CC)=CC=CC=12)[C@@H]1[NH+](CCC(=O)[O-])[C@H](c2ccc(F)cc2)NN1,,C39709385,29.233618,1,0,0,0,1,0,0,0,1,0
FC(F)(F)c1ccc(C(=O)N2C[C@@H](C(=O)N[C@@H](C)c3c(C)[nH]nc3C)C3(C2)CC[NH2+]CC3)cc1,,C44713674,99.826782,1,0,0,0,1,0,0,0,0,0
Clc1cc(C(=O)N2C[C@@H](C(=O)N[C@@H](C)c3c(C)[nH]nc3C)C3(C2)CC[NH2+]CC3)c(F)cc1,,C44714028,99.825256,1,0,0,0,1,0,0,0,0,0
O(CC(=O)Nc1c(C#N)c2CCCCCc2s1)C(=O)c1c(N)c2c(C)cc(C)[nH+]c2s1,,C29033420,98.864189,1,0,0,0,0,0,0,0,0,0
Clc1c(C)cc(NC(=O)CSc2[n+](-c3ccc(OC)cc3)c(N)c3c(C)[nH]nc3n2)cc1,,C33551431,84.042259,1,0,0,0,1,0,0,0,0,0
Clc1c(C)ccc(-[n+]2c(S[C@@H](CC)C(=O)NCc3occc3)nc3n[nH]c(C)c3c2N)c1,,C33672663,83.620628,1,1,0,0,1,0,0,0,0,0
Clc1cc(-[n+]2c(SCC(=O)Nc3ccc(OCC)cc3)nc3n[nH]c(C)c3c2N)ccc1,,C33686757,83.522736,1,0,0,0,1,0,0,0,0,0
Clc1ccc(OCC[NH+]2CCN([C@H](C)C(=O)Nc3ccc(S(=O)(=O)N)cc3)CC2)cc1,,C22791526,91.21077,1,0,0,0,1,0,0,0,0,0
Clc1cc(NC(=O)C2CC[NH+]([C@H](C)C(=O)Nc3c(F)c(F)c(F)cc3)CC2)c(O)cc1,,C59258662,65.497513,1,0,0,0,1,0,0,0,0,0
FC(F)(F)[C@@H]1N2NC=C(C(=O)Nc3c([C@@H](O)C)cc4OCOc4c3)C2=[NH+][C@H](c2ccc(C)cc2)C1,,C12847177,99.096359,1,0,0,0,0,0,0,0,0,0
Brc1ccc(N2C(=O)[C@@H](SC(=[NH2+])N/N=C(\C)/c3ccc(O)cc3)CC2=O)cc1,,C59489279,57.909439,1,0,0,0,0,0,0,0,0,0
FC(F)(F)[C@@H]1N2NC=C(C(=O)Nc3c([C@@H](O)C)cc4OCOc4c3)C2=[NH+][C@H](c2occc2)C1,,C12468310,98.825272,1,0,0,0,1,0,0,0,0,0
Clc1c(C)cc2OC(c3cc(OC)c(O)cc3)=C/C(=[NH+]\[C@H](Cc3[nH+]c[nH]c3)C(=O)[O-])/c2c1,,C17043337,50.703037,1,0,0,0,0,0,0,0,0,0
ClC=1C=CC2=[NH+]CC(CCNC(=O)[C@H]3NN4C(C(F)(F)F)=CC(=C5CC5)NC4=C3)=C2C=1,,C63547543,86.68251,1,0,0,0,1,0,0,0,0,0
ClC=1C=CC2=[NH+]CC(CCNC(=O)[C@@H]3NN4C(C(F)(F)F)=CC(=C5CC5)NC4=C3)=C2C=1,,C63547546,86.68251,1,0,0,0,1,0,0,0,0,0
FC=1C=CC2=[NH+]CC(CCN3C(=O)C[C@@H](C(=O)N[C@@H]4S[C@H](CCOCC)NN4)C3)=C2C=1,,C63557271,67.687561,1,0,0,0,0,0,0,0,0,0
S=C(Nc1ccc(F)cc1)N(CCC=1C[NH+]=C2C=CC=CC=12)C(=N)Nc1nc(C)cc(C)n1,,C63677518,49.93301,1,0,0,0,1,0,0,0,1,0
S(CC(=O)Nc1ccc(OC)cc1)[C@H]1SC/C(=C/C(=O)NCCC=2C[NH+]=C3C=CC=CC=23)/N1,,C63687969,76.222687,1,0,0,0,1,0,0,0,0,0
Clc1ccc(NC(=O)CS[C@H]2SC/C(=C/C(=O)NCCC=3C[NH+]=C4C=CC=CC=34)/N2)cc1,,C64652821,76.23703,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(NC)c1ccc(NC(=O)[C@@H](NC(=O)c2sccc2)CC=2C[NH+]=C3C=CC=CC=23)cc1,,C64707690,82.324821,1,0,0,0,1,0,0,0,0,0
O[C@](C)(C(C)(C)C)[C@@H]1[C@]2(OC)CC[C@@]3(C1)[C@@H]1[NH+](CC4CC4)CC[C@@]43[C@H]2Oc2c(O)ccc([C@H]1O)c42,,C65742812,93.932976,1,0,0,0,1,0,0,0,0,0
Brc1c(OCCCOc2c(Br)cc(C(=[NH2+])N)cc2)ccc(C(=[NH2+])N)c1,,C01665651,99.993828,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(C(=[NH+]C)NC)cc1)c1ccc(C(=O)Nc2ccc(C(=[NH+]C)NC)cc2)cc1,,C01684446,97.855011,1,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C)cc(C2=[NH+]CCN2)cc1)c1ccc(C(=O)Nc2c(C)cc(C3=[NH+]CCN3)cc2)cc1,,C01692399,93.563423,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(C(=O)Nc2cc(C3=[NH+]CCN3)ccc2)cc1)Nc1ccc(C2=[NH+]CCN2)cc1,,C01694044,89.696907,1,0,0,0,1,0,0,0,0,0
O=C(Nc1cc(C2=[NH+]CCN2)ccc1)/C=C/c1ccc(/C=C\C(=O)Nc2cc(C3=[NH+]CCN3)ccc2)cc1,,C04759185,85.80278,1,0,0,0,1,1,1,0,0,0
O=C(Nc1ccc(NC(=O)Nc2ccc(C=3N(C)CC[NH+]=3)cc2)cc1)Nc1ccc(C=2N(C)CC[NH+]=2)cc1,,C01713828,97.57048,1,0,0,0,1,0,0,0,0,0
O[C@@H](COc1c(C[NH2+]C2CC(C)(C)CC(C)(C)C2)cc(OC)cc1)C[NH+]1CCC(O)CC1,,C11873039,97.768448,1,0,0,0,1,1,0,0,1,0
Clc1c(C(=O)Nc2ccc(/C(=[NH+]/C)/NC)cc2)ccc(C(=O)Nc2ccc(/C(=[NH+]/C)/NC)cc2)c1,,C17323171,97.852974,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c(C(=O)Nc2ccc(/C(=[NH+]/C)/NC)cc2)ccc(C(=O)Nc2ccc(/C(=[NH+]/C)/NC)cc2)c1,,C17324830,97.842445,1,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(C(=O)Nc2ccc(C3=[NH+]C[C@H](C)N3)cc2)cc1)Nc1ccc(C2=[NH+]C[C@@H](C)N2)cc1,,C17325299,95.07164,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(C(=O)Nc2ccc(C3=[NH+]C[C@H](C)N3)cc2)cc1)Nc1ccc(C2=[NH+]C[C@H](C)N2)cc1,,C17325301,95.07164,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(NC(=O)c2ccc(C3=[NH+]C[C@@H](C)N3)cc2)cc1)Nc1ccc(C2=[NH+]C[C@H](C)N2)cc1,,C17353365,91.133904,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(NC(=O)c2ccc(C3=[NH+]C[C@H](C)N3)cc2)cc1)Nc1ccc(C2=[NH+]C[C@@H](C)N2)cc1,,C17353362,91.133904,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(NC(=O)c2ccc(C3=[NH+]C[C@H](C)N3)cc2)cc1)Nc1ccc(C2=[NH+]C[C@H](C)N2)cc1,,C17353363,91.133904,1,0,0,0,1,0,0,0,0,0
O=C(Nc1ccc(C2=[NH+]C[C@@H](C)N2)cc1)C1CCC(C(=O)Nc2ccc(C3=[NH+]C[C@H](C)N3)cc2)CC1,,C17375572,94.890816,1,0,0,0,1,0,0,0,0,0
O=C([C@H]([NH3+])CC(C)C)N1CCOCCOCCN(C(=O)[C@@H]([NH3+])CC(C)C)CCOCCOCC1,,C32239411,49.336243,1,0,0,0,1,0,0,0,0,0
O=C([C@@H]([NH3+])CC(C)C)N1CCOCCOCCN(C(=O)[C@@H]([NH3+])CC(C)C)CCOCCOCC1,,C32239413,49.336243,1,0,0,0,1,0,0,0,0,0
FC(F)(F)C=1C=C(O)OC2=C/C(=[NH+]\C(=O)[C@@H](NC(=O)[C@@H]([NH3+])CO)Cc3ccc(O)cc3)/C=CC=12,,C35051138,93.20166,1,0,0,0,1,0,0,0,0,0
O(C)C(=O)[C@@H]1C(NC(=O)C[NH+]2CCC(C(=O)N)([NH+]3CCCCC3)CC2)=C2C(OC)=CC=CC2=[NH+]1,,C38669789,96.458168,1,0,0,0,1,0,0,0,0,0
O(C)C(=O)[C@H]1C(NC(=O)C[NH+]2CCC(C(=O)N)([NH+]3CCCCC3)CC2)=C2C(OC)=CC=CC2=[NH+]1,,C38669791,96.458168,1,0,0,0,1,0,0,0,0,0
O=C(NCCC=1[C@@H](C)[NH+]=C2C=CC(C#N)=CC=12)[C@H]1C2(CN(C(=O)[C@H]3NN(C)C(C)=C3)C1)CC[NH2+]CC2,,C39674876,84.821732,1,0,0,0,1,0,0,0,0,0
O=C(NCCC=1[C@@H](C)[NH+]=C2C=CC(C#N)=CC=12)[C@@H]1C2(CN(C(=O)[C@H]3NN(C)C(C)=C3)C1)CC[NH2+]CC2,,C39674878,84.821732,1,0,0,0,1,0,0,0,0,0
Clc1ccc(C(=O)N/N=C(/[C@H](O)[C@H](O)CO)\[C@@H]2C(=O)[NH+]=C3C=CC(Cl)=CC3=[NH+]2)cc1,,C40151297,99.268974,1,0,0,0,1,0,0,0,0,0
Clc1ccc(C(=O)N/N=C(/[C@H](O)[C@H](O)CO)\[C@H]2C(=O)[NH+]=C3C=CC(Cl)=CC3=[NH+]2)cc1,,C40151299,99.268974,1,0,0,0,1,0,0,0,0,0
Clc1c(C(=O)N/N=C(/[C@@H](O)[C@H](O)CO)\[C@@H]2C(=O)[NH+]=C3C=CC(Cl)=CC3=[NH+]2)cccc1,,C40151330,99.275101,1,0,0,0,1,0,0,0,0,0
ClC=1C=CC2=[NH+]C(=O)[C@H](/C(=N\NC(=O)c3ccc([N+](=O)[O-])cc3)/[C@@H](O)[C@H](O)CO)[NH+]=C2C=1,,C40151339,99.279007,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(-c2ccc3NC(=O)[C@H](c4occc4)c3c2)cnc1,,C52566213,79.745468,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(-c2ccc3NC(=O)[C@@H](C=4O[C@@H](C)CC=4)c3c2)cnc1,,C52566255,79.745674,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(c(-c2cocc2)nc1)-c1cnc2[nH]nc(C)c2c1,,C52569905,72.763634,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(c(-c2cocc2)nc1)-c1nc2c(C)n[nH]c2cc1,,C52569906,67.361076,1,0,0,0,1,0,0,0,1,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2N=CC=CC=12)c1cc(c(-c2cocc2)nc1)-c1ccc2[nH]nc(C)c2c1,,C52569912,86.756409,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1c(N)nc(c(-c2ncc3[nH]nc(C)c3c2)c1)-c1c(C)occ1,,C52569918,55.863342,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(-c2ccc(Nc3nc(N)ncc3)cc2)cnc1,,C52627706,43.144398,1,0,0,0,1,0,0,0,0,0
O(C[C@@H]([NH3+])CC=1C[NH+]=C2C=CC=CC=12)c1cc(-c2ccc3NC(=O)[C@@H](C(C)(C)CC=4CC=NC=4)c3c2)cnc1,,C52634393,79.751602,1,0,0,0,1,0,0,0,0,0
O=C(NC1CC(C)(C)[NH2+]C(C)(C)C1)CN1CCN(CC(=O)NC2CC(C)(C)[NH2+]C(C)(C)C2)CC1,,C22917039,53.824398,1,0,0,0,1,1,0,0,0,0
S(=O)(=O)(N[C@H]1Sc2cc(C(=O)NC3[NH+]=C4C=CC=CC4=[NH+]3)ccc2N1)c1ccc(OC)cc1,,C63280069,89.35038,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N)c1ccc(NC(=O)[C@@H](S[C@@H]2[NH+]=C3C=C(C)C=CC3=[NH+]2)c2ccccc2)cc1,,C63626002,99.457848,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(N)c1ccc(NC(=O)[C@@H](S[C@H]2[NH+]=C3C=C(C)C=CC3=[NH+]2)c2ccccc2)cc1,,C63626005,99.457848,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(NCC(=O)Nc1ccc(C2[NH+]=C3C=CC=CC3=[NH+]2)cc1)[C@H]1[C@H](C)NC(C)=C1C(OCC)=O,,C63635498,89.103767,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(NC[C@H]1[NH+]=C2C=C(C)C=CC2=[NH+]1)c1c([C@@H]2ONC(c3ccc(C)cc3)=[NH+]2)cccc1,,C63763488,92.510429,1,0,0,0,1,0,0,0,0,0
ClC=1C=CC2=[NH+]CC(CCNC(=O)[C@@H]3ONC(COc4ccc(CC(=O)N)cc4)=[NH+]3)=C2C=1,,C63782754,85.489578,1,0,0,0,1,0,0,0,0,0
Clc1cc(C(=O)NNC(=O)c2ccc(NS(=O)(=O)C=3C=CC4=[NH+]C(=O)[NH+]=C4C=3)cc2)ccc1,,C40075251,69.519318,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(Nc1cc(Sc2[nH]ncn2)c(O)c2ccccc12)C=1C=CC2=[NH+]C(=O)[NH+]=C2C=1,,C38797329,69.521286,1,0,0,0,1,0,0,0,0,0
O=C(N[C@@H](C)[C@@H]1[NH+]=C2C=C(C)C=CC2=[NH+]1)c1cc(N)cc2N[C@H]([NH+](C)c12)c1c(OC)cccc1,,C64002385,99.170059,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(Nc1ccc(C(=O)NNc2[n+](C)c3ccccc3s2)cc1)C=1C=CC2=[NH+]C(=O)[NH+]=C2C=1,,C64173251,66.051064,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N)c1ccc([C@H](NC(=O)c2ccc(NS(=O)(=O)C=3C=CC4=[NH+]C(=O)[NH+]=C4C=3)cc2)C)cc1,,C64338097,68.420158,1,0,0,0,0,0,0,0,0,0
Fc1ccc(C2=NN(CC3=[NH+][C@@H](C(=O)NC[C@@H]4[NH+]=C5C=C(C)C=CC5=[NH+]4)ON3)C(=O)C=C2)cc1,,C64610808,96.9505,1,0,0,0,0,0,0,0,0,0
Fc1ccc(C2=NN(CC3=[NH+][C@@H](C(=O)NC[C@H]4[NH+]=C5C=C(C)C=CC5=[NH+]4)ON3)C(=O)C=C2)cc1,,C64610809,96.9505,1,0,0,0,0,0,0,0,0,0
