smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
P(O)(=O)(OCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(O)=O)CCC1,44759,CHEMBL30836,34.903717,1,0,0,0,0,0,0,0,1,1
OC(=O)[C@H]1N(C(=O)CCC(=O)C(NC(=O)c2occc2)Cc2ccccc2)CCC1,291660,CHEMBL172262,99.747673,1,0,0,0,1,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)CN(Cc2ccccc2)C1=O)CCCCCCCC,164736,CHEMBL101469,52.943157,1,0,0,0,0,0,0,0,0,0
OC(=O)C(N[C@@H](C)C(=O)N1C(C(O)=O)CC2CCCCC12)CCC,265492,CHEMBL347863,81.519073,1,0,0,0,0,0,0,0,1,0
P(O)(=O)(CCCCc1ccccc1)CC(=O)N1[C@H](C(O)=O)C[C@@H](C2CCCCC2)C1,16962,CHEMBL581,99.621483,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)SC(c2ccccc2)=N1)CCc1ccccc1,231033,CHEMBL423916,49.867798,1,0,0,0,0,0,0,0,1,0
S[C@@H](CCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,23551,CHEMBL19816,90.228264,1,1,0,0,0,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)CN(C)C1=O)CCCCCCCC,164832,CHEMBL101360,53.201561,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1C(C(O)=O)CCCC1,22851,CHEMBL282469,90.333351,1,0,0,0,0,0,0,0,1,0
S[C@@H](CCc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,23591,CHEMBL279966,90.292671,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)CN(Cc2ccccc2)C1=O)CCc1ccccc1,164624,CHEMBL100413,50.917812,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)CN(C)C1=O)CCc1ccccc1,164806,CHEMBL99701,50.657234,1,0,0,0,0,0,0,0,1,0
SCC(C(C)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)=O,8886,CHEMBL11633,98.248283,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)C(NC(CCc2ccccc2)C(O)=O)CCCCC1,141266,CHEMBL86518,78.217575,1,0,0,0,0,0,0,0,1,0
SC[C@H]1C(=O)N2[C@@H](C(O)=O)CCCC2c2ccccc2C1,127885,CHEMBL309836,98.21888,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,23589,CHEMBL19755,89.061111,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H](NC(OCc1ccccc1)=O)CCC(=O)N1[C@H](C(O)=O)C[C@@H]2CCCC[C@H]12,61595,CHEMBL40435,99.560379,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(c2sccc2)CSC[C@H](N[C@@H](CCc2ccccc2)C(O)=O)C1=O,94347,CHEMBL302181,66.405037,1,0,0,0,0,0,0,0,1,0
S(C[C@H](N[C@@H]1C(=O)N(CC(O)=O)c2ccccc2CC1)C(O)=O)Cc1ccccc1,61767,CHEMBL289267,54.539375,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](NC(CCc2ccccc2)C(O)=O)CSc2ccccc12,55362,CHEMBL290284,53.099216,1,0,0,0,0,0,1,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(O)=O)CC[C@H](c2ccccc2)C1,223692,CHEMBL336822,75.997375,1,0,0,0,0,0,0,0,1,0
OC(=O)C(NC(C)C(=O)N1C(C(O)=O)c2ccccc2C1)CCc1ccccc1,91813,CHEMBL58480,76.544563,1,0,0,0,0,0,0,0,1,0
OC(=O)C(NC(C)C(=O)N1C(C(O)=O)CCC1)CCc1cccc2ccccc12,177400,CHEMBL105971,78.352669,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)N2C(C(O)=O)C=CCN2C1=O,177168,CHEMBL326902,99.585068,1,0,0,0,0,0,0,0,1,0
SC[C@@H](C)C(=O)N1[C@@H](SCc2cccc3ccccc23)CC[C@H]1C(O)=O,510091,CHEMBL526896,98.372932,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1[C@H](c2ccccc2)CSC[C@H](N[C@@H](CCc2ccccc2)C(O)=O)C1=O,94154,CHEMBL300560,66.708305,1,0,0,0,0,0,0,0,1,0
S[C@H](C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O)c1ccccc1,23297,CHEMBL19070,85.123337,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1[C@H](c2ccccc2)CCC[C@H](N[C@@H](CCc2ccccc2)C(O)=O)C1=O,223760,CHEMBL335679,76.147125,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(O)=O)CS[C@H](c2sccc2)C1,94152,CHEMBL300841,65.896332,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(O)=O)CS[C@H](c2ccccc2)C1,94236,CHEMBL59172,66.21608,1,0,0,0,0,0,0,0,0,0
SC([C@@H](C)CC)C(=O)NCC(=O)N1[C@H](C(O)=O)CC[C@@H]1c1ccccc1,141365,CHEMBL314215,91.896469,1,0,0,0,0,0,0,0,1,0
[Si](O)(O)(C[C@@H](C)C(=O)N1[C@H](C(O)=O)CCC1)[C@@H](NC(=O)c1ccccc1)Cc1ccccc1,158523,CHEMBL95846,89.150642,1,0,0,0,1,0,1,0,0,0
SCC1C(=O)N(CC(O)=O)c2ccccc2CCC1,279956,CHEMBL354967,98.315147,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)C(N[C@@H](CCc2ccccc2)C(O)=O)CCCc2ccccc12,550803,CHEMBL556803,65.830757,1,0,0,0,0,0,0,0,1,0
S(C[C@H](N[C@@H]1C(=O)N(CC(O)=O)c2ccccc2CC1)C(O)=O)c1ccccc1,62046,CHEMBL38613,52.245953,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCCCNC(=O)OC(C)(C)C)C(O)=O)CCc2ccccc12,61723,CHEMBL40420,64.526039,1,0,0,0,0,0,0,0,1,0
SC[C@@H]1C(=O)N[C@H](C(O)=O)CCCCCc2cccc(C1)c2,247484,CHEMBL147185,98.229805,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H]1N(C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(OCC)=O)C)[C@H]2CCC[C@H]2C1,189203,CHEMBL1168,99.448151,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(O)=O)CS[C@H](c2cscc2)C1,94237,CHEMBL293765,66.519531,1,0,0,0,0,0,0,0,0,0
SC[C@@H](C)C(=O)N1[C@@H](SCc2ccc3ccccc3c2)CC[C@H]1C(O)=O,510160,CHEMBL499610,98.372917,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@@H]1N(C(=O)COCC(=O)C(NC(=O)c2ccccc2)Cc2ccccc2)CCC1,295723,CHEMBL366420,99.759666,1,0,0,0,1,0,0,0,1,0
SCCC(=O)N1C(C(O)=O)CCc2cc(F)ccc12,30018,CHEMBL22198,98.303139,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H](CCc1ccccc1)C[C@@H](C)C(=O)N1C(C(O)=O)Cc2ccccc12,30560,CHEMBL22430,98.897446,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@H](C(O)=O)CC[C@@H]2CCC1,59196,CHEMBL41201,90.319984,1,0,0,0,0,0,0,0,0,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N([C@@H](C)C(O)=O)[C@@H](CCC)CCC1,244385,CHEMBL434070,90.305557,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@H](C(O)=O)CCC[C@@H]2SCC1,59756,CHEMBL289556,90.294044,1,0,0,0,0,0,0,0,0,0
S[C@@H](Cc1ccccc1)C(=O)NC1C(=O)N2[C@H](C(O)=O)CCC[C@@H]2CCC1,188604,CHEMBL325056,90.312897,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1N2[C@H](C(O)=O)CCCC2SCCC1,331317,CHEMBL372307,77.710495,1,0,0,0,0,0,0,0,0,0
P(O)(=O)(OC1C(O)C(O)C(O)C(C)O1)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,60254,CHEMBL41289,46.282257,1,1,0,1,0,0,1,0,1,0
P(O)(O)(=O)NC(C)C(=O)C1C(C(O)=O)CCC1,176799,CHEMBL110870,58.701748,1,0,0,0,0,0,0,0,1,0
ON(C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N(CC(O)=O)c2ccccc2CC1)C=O,141606,CHEMBL90388,73.426048,1,0,0,0,1,0,1,1,1,0
SC[C@@H](C)C(=O)N1[C@H](C(O)=O)CC[C@H]2C[C@@H]12,105303,CHEMBL432135,98.365532,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,23652,CHEMBL277238,88.99192,1,1,0,0,0,0,0,0,1,0
OC(=O)[C@H]1N(C(=O)CCC(=O)C(NC(=O)c2ccccc2)Cc2cnccc2)CCC1,290548,CHEMBL176688,99.19339,1,0,0,0,1,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](NC(CCc2ccccc2)C(O)=O)CS(=O)c2ccccc12,55624,CHEMBL36748,97.214066,1,0,0,0,0,0,1,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N(CC(O)=O)C2(CCC1)CCCC2,172841,CHEMBL319237,90.344719,1,0,0,0,0,0,0,0,1,0
SC[C@@H](C)C(=O)N1[C@H](C(O)=O)C[C@@H]2C[C@H]12,105001,CHEMBL68068,98.37648,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(N[C@@H](CCCCN)C(=O)NC[C@H](CC1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O)CCCC1)C(O)=O)C,63615,CHEMBL42583,91.10759,1,0,0,0,0,0,0,0,0,0
S(CCc1ccccc1)C[C@H](N[C@@H]1C(=O)N(CC(O)=O)c2ccccc2CC1)C(O)=O,62048,CHEMBL42976,55.924603,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H](NC(OCc1ccccc1)=O)CCC(=O)N1[C@H](C(OCCN(C)C)=O)Cc2ccccc12,60588,CHEMBL40885,95.954712,1,0,0,0,0,0,0,0,0,0
O=C1N2C(C(=O)SCC1)CC1CCCCC21,293969,CHEMBL368598,100,1,0,0,0,0,0,0,0,0,0
ONC(=O)CN(C)C(=O)C1C(C(O)=O)CCCC1,269005,CHEMBL354470,50.206631,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)C1CCCCCC1,29826,CHEMBL23841,98.399918,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(OCc1ccccc1)C)C(=O)N[C@@H]([C@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,24281,CHEMBL20419,82.622185,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)c1ccc2OCOc2c1,30355,CHEMBL22654,98.359077,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)C1CSCCSC1,29825,CHEMBL278993,98.399162,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1[C@H](C(O)=O)Cc2ccccc12,77487,CHEMBL50582,98.288704,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,24259,CHEMBL20053,90.266075,1,0,0,0,0,0,0,0,0,0
Clc1c(S(=O)(=O)N)cc(C2N(C(=O)[C@@H](N[C@@H](CCc3ccccc3)C(O)=O)C)[C@H](C(O)=O)CS2)cc1,62648,CHEMBL296344,76.185127,1,0,0,0,0,0,0,0,1,0
P(O)(=O)(Oc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(O)=O)CCC1,45167,CHEMBL33124,49.809242,1,0,0,0,0,0,0,0,1,1
OC(=O)CN1C(=O)C(NC(CCc2ccccc2)C(O)=O)CCCCCC1,141297,CHEMBL86915,78.460175,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](Cc2ccccc2)C(O)=O)CCc2ccccc12,61563,CHEMBL290802,53.651527,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1[C@H](C(O)=O)C[C@H](Sc2ccccc2)C1,77615,CHEMBL50625,98.230202,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)c1ccc2CCCc2c1,30185,CHEMBL23641,98.357063,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N(CC(O)=O)C2(CC2)CCC1,172936,CHEMBL430484,90.344414,1,0,0,0,0,0,0,0,1,0
S(C[C@@H](Cc1ccc2OCOc2c1)C(=O)N[C@@H](C)C(OCc1ccccc1)=O)C(O)=O,189064,CHEMBL325055,99.635323,1,0,0,0,0,0,0,1,0,0
OC(=O)[C@H]1N(C(=O)CCC(=O)C(NC(=O)c2ccccc2)Cc2ccc(OCc3ccccc3)cc2)CCC1,289842,CHEMBL172801,99.747658,1,0,0,0,0,0,0,0,0,0
SCC(C)C(=O)N(CC(O)=O)c1ccc2OCCOc2c1,30353,CHEMBL23379,98.359863,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)C(N[C@H](CCc2ccccc2)C(O)=O)Cc2ccccc2C1,173926,CHEMBL107695,65.256828,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](COCc2ccccc2)C(O)=O)CCc2ccccc12,61768,CHEMBL42683,81.566666,1,0,0,0,0,0,0,0,1,0
SC1C(C(=O)NC(C)C(=O)N2C(C(O)=O)CCC2)CCCC1,177430,CHEMBL107700,98.252197,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(C)CCCC(NC(CCc2ccccc2)C(O)=O)C1=O,177125,CHEMBL110439,77.535042,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(C)C)C(=O)NC1(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)CCCC1,244627,CHEMBL424497,92.129036,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1[C@H](C(O)=O)CCC1,77688,CHEMBL50954,98.210999,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@@H](N[C@@H](C)C(=O)N1[C@H](C(O)=O)CN(Cc2ccccc2)C1=O)Cc1ccccc1,164704,CHEMBL101409,61.873951,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(C)C)C(=O)NC1(C(=O)N[C@@H](Cc2cscc2)C(O)=O)CCCC1,244407,CHEMBL148911,92.13102,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(C)C)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O)CCOCC1,244955,CHEMBL147899,90.708183,1,0,0,0,0,0,0,0,1,0
OC(=O)C1N(C(=O)CCC(=O)C(NC(=O)c2ccccc2)Cc2ccccc2)C2CCCCC2C1,294669,CHEMBL360681,99.749397,1,0,0,0,0,0,0,0,1,0
S(CC(=O)C(NC(=O)c1ccccc1)Cc1ccccc1)CC(=O)N1[C@@H](C(O)=O)CCC1,294875,CHEMBL177842,99.74865,1,0,0,0,0,0,0,0,1,0
SCC1C(=O)N[C@H](C(O)=O)CSCCCCCCC1,208037,CHEMBL340454,98.3535,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](COCc1ccccc1)C(O)=O,23601,CHEMBL282664,90.322533,1,0,0,0,0,0,0,0,1,0
P(O)(=O)(CCCCc1ccccc1)CC(=O)N1C(C(O)=O)CC2(SCCS2)C1,177124,CHEMBL108988,99.641281,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)CCc2ccccc12,61523,CHEMBL44077,59.02552,1,0,0,0,0,0,0,0,1,0
OC(=O)CN1C(=O)[C@@H](N[C@@H](CCCCNC(OCc2ccccc2)=O)C(O)=O)CCc2ccccc12,61237,CHEMBL432689,64.515762,1,0,0,0,0,0,0,0,1,0
SCCC(=O)N1C(C(O)=O)C2CCCCC2C1=O,294119,CHEMBL174601,98.197342,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)N1[C@H](C(O)=O)CCC1,271723,CHEMBL351318,90.249466,1,0,0,0,0,0,0,0,1,0
[Si](O)(O)(CC(C)C(=O)N1[C@H](C(O)=O)CCC1)C(NC(=O)c1ccccc1)CC(C)C,158520,CHEMBL95817,89.909538,1,0,0,1,1,0,1,0,1,0
OC(=O)C1N(C(=O)C(OC(CCc2ccccc2)C(OCC)=O)C)Cc2ccccc2C1,31742,CHEMBL25782,99.787689,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1[C@H](C(O)=O)Cc2ccccc2C1,77675,CHEMBL49920,98.242035,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H](NC(OCc1ccccc1)=O)CCC(=O)N1[C@H](C(O)=O)Cc2ccccc2C1,61326,CHEMBL40477,99.589767,1,0,0,0,0,0,0,0,1,0
O=C1C(C)CSC(=O)C2N1c1ccccc1C2,214726,CHEMBL337854,100,1,0,0,0,0,0,0,0,0,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CSCc1ccccc1)C(O)=O,24011,CHEMBL20966,90.270493,1,0,0,0,0,0,0,0,0,0
O(Cc1ccccc1)C(=O)[C@H]1N(C(=O)CCC(=O)C(NC(=O)c2ccccc2)Cc2cnccc2)CCC1,289848,CHEMBL172015,99.444382,1,0,0,0,0,0,0,0,0,0
P(O)(=O)(CCCCc1ccccc1)CC(=O)N1[C@H](C(O)=O)CCC1,16831,CHEMBL277999,99.618362,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(C)C)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(O)=O)CC1,244610,CHEMBL144549,90.765175,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N(CC(O)=O)[C@@H](C2CCCC2)CCC1,244992,CHEMBL147153,90.344688,1,0,0,0,0,0,0,0,1,0
SCC1C(=O)N[C@H](C(O)=O)CSCCCCCCCC1,207090,CHEMBL421664,98.353554,1,0,0,0,0,0,0,0,1,0
SC1(C(=O)NC2(C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O)CCCC2)CCCC1,244967,CHEMBL435421,91.658798,1,0,0,0,0,0,0,0,1,0
OC(=O)[C@H](NC(OCc1ccccc1)=O)CCC(=O)N1[C@H](C(O)=O)C[C@@H]2CCCC[C@@H]2C1,61635,CHEMBL41188,99.552498,1,0,0,0,0,0,0,0,1,0
S[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N1[C@H](C(O)=O)CCC1,271722,CHEMBL423635,90.25367,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)C1CCC1,265136,CHEMBL348040,98.399834,1,0,0,0,0,0,0,0,1,0
SC[C@@H](C)C(=O)N1[C@H](C(O)=O)C[C@@H](NC(=O)C(CS)Cc2ccccc2)C1,144883,CHEMBL91623,96.896103,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N1C(C(O)=O)Cc2ccccc2C1,29524,CHEMBL279737,98.389832,1,0,0,0,0,0,0,0,1,0
S[C@@H](C(C)C)C(=O)NC1(C(=O)N[C@@H](Cc2sccc2)C(O)=O)CCCC1,245103,CHEMBL356123,92.137909,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1[C@H](C(O)=O)C[C@@H](C2CCCCC2)C1,77650,CHEMBL422403,98.216339,1,0,0,0,0,0,0,0,1,0
SCC(C)C(=O)N(CC(O)=O)C1CCC(c2ccccc2)CC1,29548,CHEMBL441415,98.399811,1,0,0,0,0,0,0,0,1,0
SC[C@@H](Cc1ccccc1)C(=O)N[C@H](CSCc1ccc(C)cc1)C(O)=O,130887,CHEMBL81240,98.254776,1,0,0,0,0,0,0,0,1,0
Clc1c(CO)n(Cc2ccc(-c3c(-c4n[nH]nn4)cccc3)cc2)c(CCCC)n1,408842,CHEMBL191,87.199425,1,0,0,0,0,0,0,0,0,0
OC(=O)[C@H]1N(C(=O)CCC(=O)C(NC(=O)C2OCCC2)Cc2ccccc2)CCC1,292067,CHEMBL368784,99.747673,1,0,0,0,0,0,0,0,1,0
S(CC(C)C(=O)N(CC(O)=O)C1CC2CCC1C2)C(=O)C,264131,CHEMBL346561,99.773582,1,0,0,0,0,0,0,0,1,0
P(O)(=O)(OC1C(=O)N(CC(O)=O)c2ccccc2CC1)CCCCc1ccccc1,81420,CHEMBL301730,99.809006,1,0,0,0,0,0,0,0,1,0
OC(=O)C(CCCCC=1n2cncc2C=CC=1)CCC(=O)N1[C@H](C(O)=O)Cc2ccccc12,81546,CHEMBL53754,84.569206,1,0,0,0,0,0,0,0,1,0
SCCC(=O)N1C(c2c(O)cccc2)SCC1C(O)=O,177439,CHEMBL110444,95.865547,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(N[C@H](CCC(=O)N1[C@H](C(O)=O)Cc2ccccc12)C(O)=O)c1ccc(C)cc1,61983,CHEMBL40933,78.471153,1,0,0,0,0,0,0,0,0,0
OC(=O)CN(C(=O)CC[C@@H](NC(OCc1ccccc1)=O)C(O)=O)c1cc(OC)c(OC)cc1,61594,CHEMBL40553,99.649261,1,0,0,0,0,0,0,0,0,0
