smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
S(=O)(=O)(N1C(C(=O)NO)CCCC1)c1ccc(OC)cc1,233129,CHEMBL140575,51.582745,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N(CC(=O)NCc1ccccc1)C(CCSCc1ccccc1)C(=O)NO)c1ccc(OC)cc1,170314,CHEMBL102798,53.055244,1,0,0,0,1,0,0,0,1,0
S(=O)(=O)(N(C)[C@@H]1CN(S(=O)(=O)c2ccc(OC)cc2)[C@@H](C(=O)NO)C1)C,243572,CHEMBL342548,53.857975,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(NC1(C(=O)NO)CC2OC(C1)CC2)c1ccc(Oc2ccc(F)cc2)cc1,188013,CHEMBL321633,47.321663,1,0,0,1,0,1,1,1,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCN(C(=O)OC2CCCC2)CC1)c1sc(-c2ccc(OCC)cc2)cc1,479727,CHEMBL468731,77.882744,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](N(CCC)C(=O)[C@@H](O)CCc2ccccc2)C1)c1ccc(OC)cc1,243701,CHEMBL148120,53.717289,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(NC1(C(=O)NO)CCC1)c1ccc(Oc2ccc(F)cc2)cc1,188574,CHEMBL115283,45.459164,1,1,0,1,1,1,1,1,1,0
ONC(=O)[C@@H](CN1C(=O)C(C)(C)NC1=O)[C@@H](CC1CCCC1)C(=O)N1CCCCC1,479007,CHEMBL467686,54.565884,1,0,0,1,0,0,0,0,0,0
O(c1ccc(N2C3(C(CC)CC2=O)C(=O)NC(=O)NC3=O)cc1)c1ccccc1,300792,CHEMBL361527,99.985229,1,0,1,0,0,0,0,1,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4ocnc4)cc3)cc2)C(=O)C(N)C(=O)NC1=O,303892,CHEMBL367133,48.575588,1,0,0,1,0,0,0,1,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4onc(-c5ccncc5)n4)cc3)cc2)C(=O)NC(=O)NC1=O,368679,CHEMBL374015,98.648254,1,0,0,0,0,0,1,1,0,0
Fc1ccc(Oc2ccc(OC3(CCOCC)C(=O)NC(=O)NC3=O)cc2)cc1,368685,CHEMBL222002,99.962959,1,0,0,0,0,0,1,1,1,0
Brc1ccc(Oc2ncc(N3C4(C(=O)NC(=O)NC4=O)CCC3)cc2)cc1,417693,CHEMBL401414,99.922569,1,0,0,0,0,0,0,1,0,0
S(=O)(=O)(c1ccc(N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1)C1(C(=O)NO)CCOCC1,633653,CHEMBL1084238,64.594467,1,0,0,1,1,0,0,0,0,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](N2CCOCC2)C1)c1ccc(OCCCC)cc1,243348,CHEMBL344999,32.577545,1,0,0,0,1,0,0,0,0,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4c[nH]nc4)cc3)cc2)C(=O)C(N)C(=O)NC1=O,303913,CHEMBL183848,49.254181,1,0,0,1,0,0,0,1,1,0
OC(=O)c1ccc(CN2C(=O)N(C)c3ccc(C#CCc4ccccc4)cc3C2=O)cc1,493539,CHEMBL496942,99.276566,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(OCCCOCC)=O)CC1)c1ccc(OC)cc1,205781,CHEMBL333586,56.814678,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)CC(=C)C1)c1ccc(OCCCC)cc1,251958,CHEMBL151024,53.079727,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](N2C(=O)N(C)CC2=O)C1)c1ccc(Oc2ccncc2)cc1,242633,CHEMBL343414,52.582237,1,0,0,0,1,1,1,1,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)c1sc(-c2ccc(OCC)cc2)cc1,478927,CHEMBL494824,77.891052,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)(Cc1ccccc1)N1CCC([C@@H](NS(=O)(=O)c2sc(-c3ccc(OCC)cc3)cc2)C(O)=O)CC1,479008,CHEMBL467687,77.887283,1,0,0,0,0,0,0,1,0,0
Clc1ccc(C2CCN(c3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)CC2)cc1,633421,CHEMBL1084221,64.589195,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)CC(=O)N(C2CCCCC2)C1)c1ccc(OC)cc1,1618,CHEMBL269019,56.962616,1,0,0,0,1,0,0,0,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCN(C(OC(C)(C)C)=O)CC1)c1sc(-c2ccc(N3CCCCC3)cc2)cc1,479077,CHEMBL466656,77.879166,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(CC(=O)NC1CCCCC1)C(CCSCc1ccccc1)C(=O)NO)c1ccc(OC)cc1,170279,CHEMBL102785,53.040096,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N[C@@H]1CN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@@H](C(=O)NO)C1)C,243090,CHEMBL148178,51.032703,1,0,0,0,1,1,1,1,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCC(N(Cc2ccccc2)C(=O)C)CC1)c1ccc(-c2ccc(OC)cc2)cc1,94013,CHEMBL300771,76.994591,1,0,0,0,0,0,0,1,0,0
Clc1ccc(Oc2ccc(S(=O)(=O)N(C)c3c(CN4CCN(C)CC4)cccc3C(=O)NO)cc2)cc1,165170,CHEMBL319341,42.97369,1,0,0,1,1,0,1,1,1,0
S(=O)(=O)(N(Cc1cnccc1)[C@H](C(C)C)C(=O)NO)c1ccc(OCCF)cc1,404157,CHEMBL392571,51.666134,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)(C(CCN1C(=O)c2ccccc2C1=O)C(O)=O)c1ccc(-c2[nH]c3ccc(F)cc3n2)cc1,348035,CHEMBL210441,48.113651,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)CCN(S(=O)(=O)c2ccc(OC)cc2)CC1)c1ccc(OC)cc1,1728,CHEMBL427616,53.468761,1,0,0,0,1,0,0,0,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(C(=O)Nc4ccccc4)cc3)cc2)C(=O)NC(=O)NC1=O,368728,CHEMBL375667,99.962929,1,0,0,0,0,0,1,1,0,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccccc5)on4)cc3)cc2)C(=O)NC(=O)NC1=O,368635,CHEMBL375342,99.955933,1,0,0,0,0,0,1,1,0,0
Fc1cc(CNC(=O)c2ccc(Oc3ccc(OC4(CCOCC)C(=O)NC(=O)NC4=O)cc3)cc2)ccc1,368641,CHEMBL221806,99.962936,1,0,0,0,0,0,1,1,0,0
Fc1ccc(Oc2ccc(OC3(CCOCC)C(=O)C(N)C(=O)NC3=O)cc2)cc1,304025,CHEMBL360916,48.583206,1,0,0,1,0,0,0,1,1,0
Clc1ccc(COc2ccc(S(=O)(=O)[C@H]3[C@@](O)(C(=O)NO)COCC3)cc2)cc1,308197,CHEMBL183783,62.185661,1,1,0,1,1,1,1,1,1,0
O=C1N(Cc2ccc(-c3n[nH]nn3)cc2)C=Nc2ccc(C#CCc3ccccc3)cc12,440208,CHEMBL429584,96.553398,1,0,0,0,0,0,0,1,0,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(=O)c2ccc(-c3ccccc3)cc2)CC1)c1ccc(OC)cc1,206120,CHEMBL125598,56.341576,1,0,0,0,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C(C)(C)SCCC1)c1ccc(OC)cc1,233482,CHEMBL140970,52.437351,1,0,0,1,0,0,0,0,1,0
S(=O)(=O)(NC1(C(=O)NO)CCCC1)c1ccc(Oc2ccc(F)cc2)cc1,188101,CHEMBL114815,45.687992,1,0,0,1,0,0,1,1,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCN(C(=O)C2CCCCC2)CC1)c1sc(-c2ccc(OCC)cc2)cc1,478785,CHEMBL492384,77.864738,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](N2CCS(=O)(=O)CC2)C1)c1ccc(OCCCC)cc1,242569,CHEMBL144176,52.625107,1,0,0,0,1,0,0,0,1,0
S(=O)(=O)(NC1(C(=O)NO)CC1)c1ccc(Oc2ccc(F)cc2)cc1,188142,CHEMBL114884,45.6987,1,1,0,1,1,1,1,1,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-n4cncc4)cc3)cc2)C(=O)C(N)C(=O)NC1=O,304033,CHEMBL183713,45.095806,1,0,0,1,0,0,0,1,1,0
S(=O)(=O)(NC1(C(=O)NO)CCCCC1)c1ccc(Oc2ccc(F)cc2)cc1,187776,CHEMBL116287,45.7934,1,0,0,1,0,0,1,1,1,0
ONC(=O)[C@H](CN1C(=O)N(C)C(C)(C)C1=O)[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)NC)C(C)(C)C,119209,CHEMBL73763,54.440136,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N(Cc1ccccc1)c1c(OCC(=O)NO)cccc1C(=O)NO)c1ccc(OC)cc1,124813,CHEMBL80272,33.635185,1,0,0,0,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C(C)(C)SCCCCC1)c1ccc(OC)cc1,234438,CHEMBL441662,52.352558,1,0,0,1,0,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C(C)(C)SCCC1)c1ccc(-c2ccc(F)cc2)cc1,233411,CHEMBL344634,52.45269,1,0,0,1,0,0,0,1,1,0
S(=O)(=O)(N1C(C(=O)NO)CSCC1)c1ccc(OC)cc1,233180,CHEMBL345054,52.730331,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1C(C(=O)NO)COCC1)c1ccc(OC)cc1,234344,CHEMBL357233,56.599819,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(OCc2cnccc2)=O)CC1)c1ccc(OC)cc1,205818,CHEMBL338007,56.652637,1,1,0,0,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C/C(=N/N2CCNCC2)/C1)c1ccc(OCCCC)cc1,251845,CHEMBL151331,50.757778,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C/C(=N/N2CCOCC2)/C1)c1ccc(OCCCC)cc1,251877,CHEMBL150342,53.963493,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N[C@H](C(C)C)C(=O)NO)c1ccc(-c2ccc(C#N)cc2)cc1,66100,CHEMBL43479,44.42078,1,0,0,1,0,0,1,1,1,0
S(=O)(=O)(N(Cc1cnccc1)[C@@H]1CN(S(=O)(=O)c2ccc(OC)cc2)[C@@H](C(=O)NO)C1)C,243517,CHEMBL148136,53.692238,1,0,0,1,0,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](N2CCCC2)C1)c1ccc(OCCC)cc1,243089,CHEMBL147107,54.487137,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1[C@@H](C(=O)NO)C[C@H](NCCc2ccccc2)C1)c1ccc(OC)cc1,243705,CHEMBL144430,53.560745,1,0,0,1,0,0,0,0,1,0
S(=O)(=O)(N[C@@H](C(O)=O)C1CCC(N2C(=O)NCC2)CC1)c1ccc(-c2ccc(OC)cc2)cc1,93576,CHEMBL293411,77.070267,1,0,0,0,0,0,0,1,1,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(=O)c2sccc2)c2ccccc2C1)c1ccc(OC)cc1,158221,CHEMBL95807,57.091877,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(C(C)(Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NO)c1ccc(OC)cc1,123445,CHEMBL78299,63.138378,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(=O)C)c2ccccc2C1)c1ccc(OC)cc1,157962,CHEMBL99072,57.040203,1,0,0,1,1,0,0,0,1,0
S(=O)(=O)(c1ccc(OCc2ccccc2)cc1)C1(C(=O)NO)CCN(Cc2ccccc2)CC1,126242,CHEMBL78369,63.749996,1,1,0,1,1,0,1,1,1,0
S(=O)(=O)(c1ccc(OCCCC)cc1)C1(C(=O)NO)CCN(Cc2ccc(OCCN3CCCCC3)cc2)CC1,125967,CHEMBL78798,63.765087,1,1,0,1,1,0,0,0,0,0
Clc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(Cc4ccc(OC)cc4)CC3)cc2)cc1,126225,CHEMBL78909,64.056931,1,1,0,1,1,1,1,1,1,0
Clc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCN(CC)CC3)cc2)cc1,126440,CHEMBL78549,66.062004,1,1,0,1,1,1,1,1,1,0
S(=O)(=O)(c1ccc(OCCCC)cc1)C1(C(=O)NO)CCN(Cc2cc(OC)ccc2)CC1,126330,CHEMBL309311,63.074017,1,1,0,1,1,0,0,0,1,0
S(=O)(=O)(c1ccc(-c2occc2)cc1)C1(C(=O)NO)CCN(Cc2ccccc2)CC1,126252,CHEMBL311436,63.779797,1,1,0,1,1,1,1,1,1,0
S(=O)(=O)(c1ccc(OCCCC)cc1)C1(C(=O)NO)CCN(CCCOc2ccccc2)CC1,126058,CHEMBL78611,64.824409,1,0,0,1,1,0,0,0,0,0
S(=O)(=O)(N(Cc1cnccc1)c1c(C(=O)NO)cc(C)cc1-c1occc1)c1ccc(OC)cc1,110145,CHEMBL69268,60.636284,1,0,0,0,1,0,0,0,0,0
S(=O)(=O)(N(Cc1cnccc1)c1c(C)cc(-c2ccc3ccccc3c2)cc1C(=O)NO)c1ccc(OC)cc1,109342,CHEMBL68542,59.639656,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(Cc1ccccc1)c1c(C(=O)NO)cnc2c(C(F)(F)F)cccc12)c1ccc(OC)cc1,51243,CHEMBL34411,56.302025,1,0,0,0,0,0,0,0,0,0
Clc1ccc(Oc2ccc(S(=O)(=O)N(C)c3c(C(=O)NO)cnc4n(C)nc(C)c34)cc2)cc1,50733,CHEMBL286848,48.312031,1,1,1,1,1,1,1,1,0,0
Brc1cccc2c(N(S(=O)(=O)c3ccc(OC)cc3)Cc3cnccc3)c(C(=O)NO)cnc12,51910,CHEMBL38352,52.386814,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(C)c1c(C(=O)NO)cnc2ccccc12)c1ccc(Oc2ccncc2)cc1,50764,CHEMBL287871,44.511921,1,0,0,0,1,0,1,1,1,0
S(=O)(=O)(N(C)c1c(C(=O)NO)cnc2n(C)nc(C)c12)c1ccc(Oc2ccncc2)cc1,51320,CHEMBL38180,46.549465,1,1,1,1,1,1,1,1,1,0
S(=O)(=O)([C@H]1[C@@](O)(C(=O)NO)COCC1)c1ccc(Oc2ccc(C)cc2)cc1,307963,CHEMBL184501,62.196877,1,1,0,1,1,1,1,1,1,0
SC1CC(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCC1,75735,CHEMBL48474,98.725273,1,0,0,0,0,0,0,0,1,0
SCCC(S(=O)(=O)c1ccc(OC)cc1)Cc1ccccc1,290938,CHEMBL172588,98.838562,1,0,0,0,0,0,0,0,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4ocnn4)cc3)cc2)C(=O)C(N)C(=O)NC1=O,303908,CHEMBL183410,48.869114,1,0,0,1,0,0,0,1,1,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4occ(-c5ncccc5)n4)cc3)cc2)C(=O)NC(=O)NC1=O,368773,CHEMBL221685,99.081795,1,0,0,0,0,0,1,1,0,0
O(CC)CCC1(Oc2ccc(Oc3ccc(-c4onc(-c5ncccc5)n4)cc3)cc2)C(=O)NC(=O)NC1=O,368665,CHEMBL221497,99.85511,1,0,0,0,0,0,1,1,0,0
S(=O)(=O)(N1C(C(=O)NO)CN(C(=O)N(CCC)CC2CC2)CC1)c1ccc(OC)cc1,205704,CHEMBL125672,56.24617,1,0,0,0,1,0,0,0,1,0
