smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Oc1ccc(C=2C[C@H](CN3CCC(c4ccccc4)=CC3)CCC=2)cc1,244090,CHEMBL357416,95.755493,1,1,0,0,0,0,0,0,0,1
Nc1sc2C[C@@H](N(CCC)CCN3CCN(c4nccc5ccccc45)CC3)CCc2n1,579864,CHEMBL571992,67.145576,1,1,0,0,1,0,0,1,1,1
Nc1sc2C[C@@H](N(CCC)CCN3CCN(c4cccc5ncccc45)CC3)CCc2n1,579857,CHEMBL569107,52.003918,1,1,0,0,1,1,1,0,1,1
O=C(NCCCCN1CCN(c2cccc3ccccc23)CC1)c1cc(OC)ccc1,256636,CHEMBL152756,99.090385,1,1,0,1,1,0,1,0,1,1
N(CCC)(CCC)[C@H]1CCc2nn3C=CC=Cc3c2C1,124814,CHEMBL310867,99.56012,1,1,0,0,1,0,0,0,0,1
Oc1cccc2CC(N(CCC)CCN3CCN(C(=O)c4[nH]c5ccccc5c4)CC3)CCc12,565331,CHEMBL551960,72.503639,1,1,0,0,1,0,0,0,1,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1cccc2OCOc12,210222,CHEMBL125459,99.179764,1,1,0,1,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,256582,CHEMBL154508,99.136742,1,1,0,0,1,0,0,0,1,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1sccc1,209722,CHEMBL338552,99.180367,1,1,0,1,1,0,0,0,1,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1occc1,209490,CHEMBL341299,99.179932,1,1,0,1,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(C=3NC(=O)C=CC=3)cc2)CC1,388321,CHEMBL244562,94.594078,1,1,0,0,1,0,0,0,0,1
Fc1ccc(N(CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)c2ccc(F)cc2)cc1,79588,CHEMBL295712,99.51947,1,0,0,0,0,0,0,0,0,1
Clc1cc(N2C(=O)N(CCN3CCCc4sccc4C3)CC2)ccc1,555356,CHEMBL559873,99.257133,1,0,0,0,1,0,0,0,1,1
S(CCCN1C[C@@]2(c3ccc(C(F)(F)F)cc3)C[C@H]2C1)c1n(C)c(-c2ccccc2)nn1,610142,CHEMBL1081686,99.671791,1,1,0,0,1,0,0,0,1,1
S(CCCN1C[C@@]2(c3ccc(C(F)(F)F)cc3)C[C@H]2C1)c1n(C)c(-c2ncc(C)nc2)nn1,610291,CHEMBL1079480,99.750313,1,1,0,0,1,0,0,0,0,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1cscc1,209751,CHEMBL126280,99.180481,1,1,0,1,1,0,0,0,1,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1ccc2ccccc2c1,209612,CHEMBL126749,99.179558,1,1,0,0,1,0,0,0,1,1
Oc1ccc2CCC(N(CCC)CCN3CCN(c4ccc5ccccc5c4)CC3)Cc2c1,579863,CHEMBL569003,57.798176,1,1,0,1,1,1,1,0,1,1
S(=O)(=O)(NC1CCC(CCN2CCN(c3cc(C(F)(F)F)cc(C#N)c3)CC2)CC1)c1ccc2NC(=O)CCc2c1,401461,CHEMBL240273,96.254562,1,0,0,0,1,0,0,0,0,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ncccc3)cc2)CC1,297525,CHEMBL180010,96.371468,1,1,0,0,1,0,0,0,0,1
Clc1ccc(C2(O)CC3N(CCCC(=O)c4ccc(F)cc4)C(C2)CC3)cc1,348204,CHEMBL210578,99.907463,1,1,0,1,1,0,1,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccnc3ccccc23)CC1,256547,CHEMBL152304,98.92662,1,1,0,1,1,1,1,0,1,1
O(C)c1c(N2CCN(CCCCOc3ccc(-c4nc5n(c4)C=CC=C5)cc3)CC2)cccc1,388525,CHEMBL231181,99.065163,1,1,0,0,1,0,0,0,0,1
Oc1ccc2CCC(N(CCC)CCc3sccc3)Cc2c1,223204,CHEMBL135954,98.298767,1,1,0,0,1,0,0,0,0,1
FC(F)(F)C1CCN(CCN2C(=O)N(c3cc(C#N)ccc3)CC2)CC1,565522,CHEMBL552373,97.102852,1,0,0,0,0,0,0,0,0,0
S(CCCN1C[C@@]2(c3ccc(C(F)(F)F)cc3)C[C@H]2C1)c1n(C)c(-c2cnc(C)cc2)nn1,610217,CHEMBL1079640,97.410843,1,1,0,0,1,0,0,0,1,1
Brc1cc(C(=O)N[C@@H]2CN(C3CCCCC3)CC2)c(OC)c2ccccc12,80962,CHEMBL54865,99.716629,1,0,0,1,1,1,1,0,0,1
FC(F)(F)c1nc(C(C)(C)C)nc(N2CCN(CCCCN3C(=O)CCC(=O)c4ccccc34)CC2)c1,338202,CHEMBL201232,96.94751,1,0,0,0,0,0,0,0,0,1
FC(F)(F)c1nc(C(C)(C)C)nc(N2CCN(CCCCN3C(=O)C=C(C)C=C3)CC2)c1,344157,CHEMBL382773,96.910522,1,0,0,0,1,0,0,0,0,1
Nc1nc2CCC(N(CCC)CCC)Cc2cc1,174456,CHEMBL110888,68.530716,1,1,0,0,1,0,0,0,0,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3cnccc3)cc2)CC1,297570,CHEMBL414838,97.249641,1,1,0,0,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccncc3)cc2)CC1,297590,CHEMBL425143,96.607391,1,1,0,0,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccc-3c(c2)-c2ccccc-32)CC1,147993,CHEMBL419505,99.136696,1,1,0,0,1,0,0,0,1,1
FC(F)(F)c1nc(C(C)(C)C)nc(N2CCN(CCCCNC(=O)N(CC)CC)CC2)c1,343784,CHEMBL202858,97.101631,1,0,0,0,1,0,0,0,0,1
FCCn1nnc(CN2C(=O)C3(N(c4ccccc4)C2)CCN(Cc2coc4ccccc24)CC3)c1,649738,CHEMBL1171630,98.144341,1,0,0,0,0,0,0,0,0,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2c[nH]c3ccccc23)CC1,256555,CHEMBL152262,99.144135,1,1,0,1,1,0,1,0,1,1
Oc1c(O)c-2c(C[C@H]3C(C)CCc4cccc-2c34)cc1,109516,CHEMBL68422,81.792664,1,0,0,0,1,0,0,0,0,0
Brc1cc(C(=O)N[C@@H]2CN(Cc3ccccc3)CC2)c(OC)c2ccccc12,81201,CHEMBL50465,97.228607,1,1,0,1,1,1,1,0,1,1
S(=O)(=O)(NC1CCC(CCN2CCC(Oc3cc(C(F)(F)F)ccc3)CC2)CC1)c1ccc2OCC(=O)Nc2c1,401463,CHEMBL240480,96.751785,1,0,0,0,1,0,0,0,0,0
Oc1cccc2[C@@H]3CCCN(CCCCNC(=O)c4ccc(-c5ccccc5)cc4)[C@H]3CCc12,159104,CHEMBL99198,98.201851,1,1,0,0,1,0,0,0,0,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/c1ccc2OCOc2c1,210223,CHEMBL127038,99.180107,1,1,0,1,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(C[C@@H]2[C@@H](CNC(=O)c3ccc(-c4ncccc4)cc3)C2)CC1,388343,CHEMBL231156,97.566055,1,1,0,0,1,0,0,0,1,1
Nc1ncc2C[C@H]3N(CCC)CCC[C@@H]3Cc2n1,259724,CHEMBL155731,99.319893,1,1,0,0,0,0,0,0,0,0
FC(F)(F)c1cc(N2C(=O)N(CCN3CCCCCC3)CC2)ccc1,616512,CHEMBL1081488,99.79641,1,0,0,0,0,0,0,0,1,0
S(CCCN1C[C@@]2(c3ccc(C(F)(F)F)cc3)C[C@H]2C1)c1n(C)c(-c2cnncc2)nn1,610144,CHEMBL1081867,99.755745,1,1,0,0,1,0,0,0,1,1
O=C(N/C=C/N1CCN(c2c(OC)cccc2)CC1)c1sc2ccccc2c1,498642,CHEMBL477254,100,1,0,0,0,1,0,0,0,0,1
Brc1cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c(OC)c2ccccc12,80775,CHEMBL51959,99.594078,1,0,0,0,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2sc3ccccc3c2)CC1,297626,CHEMBL175734,97.704445,1,1,0,0,1,0,0,0,1,1
Fc1ccc2Sc3ccccc3C3C[C@H](CN(C)C)O[C@@H]3c2c1,324093,CHEMBL193639,99.274292,1,0,0,0,0,0,0,0,0,1
Oc1ccc2OC[C@H](CNCc3ccccc3)Oc2c1,95288,CHEMBL300571,88.410362,1,1,0,0,0,0,0,0,0,1
Oc1ccc2OC[C@H]3N(CCC)COC[C@@H]3c2c1,149103,CHEMBL94015,73.522179,1,0,0,0,0,0,0,0,0,1
O=Cc1n2CC[C@H](N(CCC)CCC)Cc2cc1,158566,CHEMBL316983,99.956596,1,1,0,0,1,0,0,0,0,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cnc(F)cc2)CC1,327299,CHEMBL197162,99.132996,1,1,0,1,1,0,1,0,1,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3[n+]([O-])cccc3)cc2)CC1,388324,CHEMBL244774,97.714119,1,1,0,0,1,0,0,0,1,1
Brc1c(NC)nc(OC)c(C(=O)NC2CN(C)CCN(CC)C2)c1,57540,CHEMBL40903,53.311996,1,1,0,1,1,1,1,0,1,0
FC(F)(F)c1[nH]c2cccc(OCCNCc3ccccc3)c2n1,141007,CHEMBL87192,74.864815,1,1,0,0,1,0,0,0,0,1
O=C1N(CCN2CCN(c3cncc4ccccc34)CC2)C=Nc2sc3CN(C)CCc3c12,333574,CHEMBL370110,66.771675,1,1,0,0,1,0,0,0,1,1
O=C(NC/C=C/CN1CCN(c2c(OC)cccc2)CC1)c1ccc-2c(Cc3ccccc-23)c1,388327,CHEMBL244989,97.812943,1,1,0,0,0,0,0,0,0,1
Oc1cccc2C[C@@H](N(CCC)CCN3CCN(C(=O)c4ccc5[nH]ccc5c4)CC3)CCc12,567168,CHEMBL556269,69.708069,1,1,0,0,1,0,0,0,1,1
S(=O)(=O)(Nc1c(OC)cc([C@]23CNC[C@H]2C3)cc1)c1ccc(C(C)C)cc1,691158,CHEMBL1224699,93.56263,1,0,0,0,1,0,0,0,0,1
Clc1cc(Cl)cc(N2C(=O)N(CCN3Cc4ccccc4C3)CC2)c1,556636,CHEMBL561512,91.52713,1,0,0,0,0,0,0,0,1,0
Clc1cc(N2C(=O)N(CCN3[C@H]4CCC[C@@H]3CC4)CC2)ccc1,567728,CHEMBL563580,99.909119,1,0,0,0,0,0,0,0,1,0
Oc1ccc2CCC(N(CCC)CCN3CCN(c4cccc5ncccc45)CC3)Cc2c1,579887,CHEMBL568822,49.707352,1,1,0,1,1,1,1,0,1,1
Clc1c(Cl)cccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ncccn3)cc2)CC1,297613,CHEMBL368961,97.679733,1,1,0,0,1,0,0,0,0,1
Clc1c(OCC(=O)Nc2ccc3nc(OCCN(C)C)cc(C)c3c2)ccc(Cl)c1,328325,CHEMBL194837,97.03154,1,0,0,0,1,0,0,0,1,1
S(CCC)c1c(N2CCN(CCCOc3ccc(-c4[nH]c5ccccc5n4)cc3)CC2)cccc1,137111,CHEMBL87478,73.280022,1,0,0,0,1,0,0,0,0,1
O=C1N(CCN2CCN(c3ccnc4ccccc34)CC2)C=Nc2sc3CN(C)CCc3c12,333436,CHEMBL198463,44.132301,1,1,0,0,1,0,0,0,0,1
FC(F)(F)c1nc(C(C)(C)C)nc(N2CCN(CCCCN3C(=O)NC(=O)C(C)=C3)CC2)c1,336727,CHEMBL201115,96.860542,1,0,0,0,1,0,0,0,0,1
S(=O)(=O)(Cc1ccc2CC(N(CCC)CCC)CCc2c1)c1ccc(OC)cc1,217067,CHEMBL334529,99.985939,1,0,0,0,0,0,0,0,1,1
N(CCC)(CCCCn1nnc(-c2ccc(-c3ccccc3)cc2)c1)C1CCC(C#C)=CC1,514330,CHEMBL484202,99.932503,1,0,0,0,1,0,0,0,0,0
Brc1cc(C(=O)NC[C@@H]2N(Cc3ccccc3)CCC2)c(OC)c2ccccc12,80210,CHEMBL53102,99.352371,1,0,0,1,1,1,1,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2cccc3C(=O)c4ccccc4-c23)CC1,95881,CHEMBL301242,99.134781,1,1,0,0,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2nc3ccccc3nc2)CC1,109812,CHEMBL262724,99.11644,1,1,0,0,1,0,1,0,1,1
CCCN1CCCC2Cc3n[nH]cc3CC12,320506,CHEMBL192481,68.242889,1,1,0,0,0,0,0,0,0,0
Clc1c(Cl)cccc1N1CCN(CCC2CCC(NC(=O)c3occc3)CC2)CC1,127394,CHEMBL312430,99.254631,1,1,0,1,1,0,0,0,1,1
Clc1c(Cl)cccc1N1CCN(CCCCNC(=O)c2ccc3Cc4ccccc4-c3c2)CC1,178171,CHEMBL110411,99.136322,1,1,0,1,1,0,0,0,1,1
Nc1sc2cc3CC(N(CCC)CCC)Cc3cc2n1,195792,CHEMBL325710,99.979164,1,1,0,0,1,0,0,0,0,1
Ic1sc(C(=O)NCCCCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)cc1,307304,CHEMBL362101,99.137405,1,1,0,0,1,0,1,0,1,1
FC(F)(F)c1nc(C(C)(C)C)nc(N2CCN(CCCCN3C(=O)N=C(c4ccccc4)C=C3)CC2)c1,336802,CHEMBL200028,96.425743,1,0,0,0,1,0,0,0,0,1
Nc1nc(N2CCNCC2)c2CCC=3O[C@H]4CCCC[C@H]4C=3c2n1,515852,CHEMBL519240,79.014687,1,0,0,0,1,0,0,0,0,0
O=C1NCc2cc3CC[C@H]4N(CCC)CCO[C@@H]4c3cc12,520127,CHEMBL484598,98.128799,1,0,0,0,1,0,0,0,0,0
Clc1c(NC(=O)C2CC2)cc(OC)c(C(=O)N[C@@H]2CN(C3CCCCCC3)CC2)c1,152036,CHEMBL92199,99.723862,1,0,0,1,1,1,1,0,1,1
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)/C=C/C=C/c1ccccc1,209823,CHEMBL129767,99.180283,1,1,0,1,1,0,0,0,0,1
