smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
O=C(N1CCOCC1)c1n(C)c2nc(-n3cnc4ccncc34)nc(N[C@@H](C)c3ccccc3)c2c1,396951,CHEMBL391096,,1,1,1,0,0,0,1,1,0,0
Nc1c(-c2ncnc(NCc3ncccc3)c2)c2n(n1)C=CC=N2,579317,CHEMBL576475,,1,0,1,1,0,1,1,1,1,0
Fc1c(CN2C(=O)Nc3cnc(-n4cnc5ccc(C#N)cc45)nc23)c(F)ccc1,611503,CHEMBL1079523,,1,0,1,0,1,1,1,1,0,0
N([C@@H](C)c1ccccc1)c1nc(-n2cnc3ccc(C#N)cc23)nc(-c2cocc2)c1,367971,CHEMBL375205,,1,1,1,0,0,1,1,1,0,0
N(c1nc(-c2ccc3[nH]ccc3c2)ccn1)c1ccc(N2CCOCC2)cc1,617119,CHEMBL1081138,,1,0,1,0,0,1,0,1,0,0
Fc1c(C2NC(=O)c3ccccc3-c3ccnc4[nH]cc2c34)ccc(O)c1,590715,CHEMBL589633,,1,1,1,0,0,1,1,0,1,0
Nc1c(-c2ncnc(NCc3cnccc3)c2)c2n(n1)C=CC=N2,579336,CHEMBL583030,,1,0,1,0,0,1,1,1,1,0
Clc1c(-c2ccc3[nH]nc(N)c3c2)ccc(S(=O)(=O)NC(C)(C)C)c1,473387,CHEMBL482189,,1,0,1,0,0,0,1,1,1,0
O=C(NCC#N)c1ccc(-c2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2)cc1,617785,CHEMBL1078934,,1,0,1,1,0,1,0,1,0,0
O=C(NCCCN1CCOCC1)c1n(C)c2nc(-n3cnc4ccncc34)nc(N[C@@H](C)c3ccccc3)c2c1,396949,CHEMBL233969,,1,1,1,0,0,0,1,1,0,0
S(=O)(=O)(NC)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,615922,CHEMBL1093749,,1,0,1,0,0,0,1,1,0,0
N([C@H](C)c1ccccc1)c1nc(-n2cnc3ccncc23)ccn1,367935,CHEMBL375076,,1,0,1,0,0,0,1,1,0,0
N([C@@H](C)c1ccccc1)c1nc(-n2cnc3cnccc23)ncc1,367927,CHEMBL220585,,1,1,1,0,0,1,1,1,1,0
O=C(NCCCn1cncc1)c1n(C)c2nc(-n3cnc4ccncc34)nc(N[C@@H](C)c3ccccc3)c2c1,396952,CHEMBL231733,,1,1,1,0,0,0,1,1,0,0
O[C@H]1CN(c2nc(-n3cnc4ccncc34)nc(N[C@@H](C)c3ccccc3)c2)CC1,367867,CHEMBL221037,,1,1,1,0,0,0,1,1,0,0
Oc1c(CN(CC)CC)cc(/C(/CC)=C(\CC)/c2cc(CN(CC)CC)c(O)cc2)cc1,559587,CHEMBL559626,,1,0,0,0,0,0,0,0,0,0
O=C(NCC#N)c1ccc(-c2nc(Nc3ccc(N4CCSCC4)cc3)ncc2)cc1,617782,CHEMBL1077841,,1,0,1,1,0,1,0,1,0,0
N([C@@H](C)c1ccccc1)c1nc(-n2cnc3ccncc23)nc(-c2cn(C)nc2)c1,367938,CHEMBL221376,,1,1,1,0,0,0,1,1,0,0
N(c1nc(-c2ccc(Cn3c(C)ncc3)cc2)ccn1)c1ccc(N2CCOCC2)cc1,617117,CHEMBL1080955,,1,0,1,0,0,1,0,0,0,0
O(C)C(=O)C1CN(c2ncnc(-c3c(N)nn4C=CC=Nc34)c2)CC1,579327,CHEMBL571118,,1,0,1,0,0,0,1,1,1,0
Clc1ccc2c3nc(-c4c(C#N)cccc4C#N)[nH]c3c3ccccc3c2c1,442303,CHEMBL412099,,1,0,0,0,0,0,0,0,0,0
O(C)c1c(OC)cc(Nc2oc3c(-c4ncccc4)cccc3n2)cc1OC,613377,CHEMBL1081443,,1,1,1,0,0,1,1,1,0,0
O=C(NCC#N)c1ccc(-c2nc(Nc3cc(N4CCOCC4)ccc3)ncc2)cc1,617702,CHEMBL1078229,,1,0,0,1,0,1,0,1,0,0
Clc1c(Nc2nc(-n3cnc4ccncc34)nc(N3CCN(C)CC3)c2)cccc1,367848,CHEMBL376885,,1,1,1,0,0,0,1,1,0,0
O(C)C[C@@H](Nc1nc(-n2cnc3ccc(C#N)cc23)ncc1)C,367962,CHEMBL221912,,1,1,1,0,0,1,1,1,0,0
Clc1c(Nc2nc(-n3cnc4ccncc34)nc3n(C)c(C(=O)N4CCN(C)CC4)cc23)cc(OC)cc1,396957,CHEMBL393375,,1,1,1,0,0,0,1,1,1,0
O(C)C[C@@H](Nc1nc(-n2cnc3ccncc23)nc(-c2cocc2)c1)C,553046,CHEMBL557844,,1,1,1,0,0,1,1,1,0,0
O=C(NCC#N)c1ccc(-c2nc(Nc3ccc(OCCCN(CC)CC)cc3)ncc2)cc1,617699,CHEMBL1078720,,1,0,0,0,0,0,0,0,0,0
S(c1nc(Nc2[nH]nc(C)c2)cc(N2CCN(C)CC2)n1)c1ccc(NC(=O)C2CC2)cc1,436277,CHEMBL572878,,1,0,1,0,0,1,0,1,0,0
O=C(NCc1occc1)c1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2)cc1,617036,CHEMBL1079690,,1,0,1,1,0,1,0,1,0,0
OC(C)(C)[C@@H](Nc1nc(-n2cnc3ccncc23)nc2n(C)c(C(=O)N3CCN(C)CC3)cc12)C,396959,CHEMBL232147,,1,1,1,0,0,1,1,1,1,0
Nc1c(-c2ncnc(N3CCOCC3)c2)c2n(n1)C=CC=N2,579281,CHEMBL576486,,1,0,1,0,0,0,1,1,1,0
S(=O)(=O)(N)c1ccc(Nc2nn(C(=O)c3c(F)cccc3F)c(N)n2)cc1,317507,CHEMBL191003,,1,0,0,0,0,1,1,1,0,0
O=C(N1CCCC1)c1ccc(Nc2nc(-c3sc4ccccc4c3)ccn2)cc1,335042,CHEMBL382752,,1,0,1,1,0,1,0,1,1,0
Clc1cnc2[nH]cc(-c3ccccc3)c2c1,574148,CHEMBL583105,,1,1,1,0,0,0,1,1,1,0
Nc1n[nH]c2ccc(-c3c(C)nc(C)s3)cc12,473246,CHEMBL510641,,1,0,1,0,0,0,1,1,1,0
S(=O)(=O)(N1CCOCC1)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,473384,CHEMBL520947,,1,0,1,0,0,0,1,1,1,0
S(=O)(=O)(NC(=O)c1n(C)c2nc(-n3cnc4ccncc34)nc(N[C@@H](C)c3ccccc3)c2c1)c1ccccc1,396960,CHEMBL392998,,1,1,1,0,0,0,1,1,0,0
Clc1ccc2ncn(-c3ncc4NC(=O)N(C5CCOCC5)c4n3)c2c1,612672,CHEMBL1080322,,1,1,1,0,1,1,1,1,0,0
OCCCCC1=Nc2ccccc2-c2ncnc3[nH]cc1c23,590606,CHEMBL604578,,1,1,1,0,1,1,1,1,0,0
Fc1ccc2NC(=O)/C(=C\c3c(C)c(C(=O)NCCN(CC)CC)c(C)[nH]3)/c2c1,13048,CHEMBL535,,1,0,0,0,0,0,1,1,0,0
O(C)C(=O)CC1Nc2ccccc2-c2ccnc3[nH]cc1c23,591136,CHEMBL595397,,1,1,1,0,1,1,1,1,1,1
c1(-c2ncnc3[nH]ccc23)ccccc1,574149,CHEMBL578974,,1,1,1,0,0,0,1,1,1,0
O=C(NCCN(C)C)c1ccc(Nc2nc(-c3sc4ccccc4c3)ccn2)cc1,334914,CHEMBL200832,,1,0,1,1,0,1,0,1,0,0
FC(F)(F)c1cc(NC(=O)c2c(F)ccc(C#Cc3cnc(N)nc3)c2)c(N2C[C@@H](N(C)C)CCC2)cc1,366663,CHEMBL386637,,1,0,0,0,1,0,0,1,0,0
Nc1c(-c2ncnc(N(CC)Cc3ccncc3)c2)c2n(n1)C=CC=N2,579316,CHEMBL569739,,1,0,1,1,0,1,1,1,1,0
O=C1/C(=C\c2[nH]ccc2)/c2cc(-c3cnccc3)ccc2N1,172985,CHEMBL323994,,1,0,1,0,0,0,1,1,1,0
FC(F)(F)c1c(CN2CCN(CC)CC2)ccc(NC(=O)Nc2ccc(Oc3ncnc(NC)c3)cc2)c1,568339,CHEMBL574738,,1,0,1,0,0,0,0,1,0,0
O=C(N)COc1c(OC)cc([C@H]2C(C#N)=C(N)OC=3CC(C)(C)CC(=O)C2=3)cc1,,C00658631,,0,0,0,0,0,0,0,0,0,0
S=C=Nc1ccc(O[C@@H]2[C@H](NC(=O)C)[C@H](O)[C@H](O)[C@H](CO)O2)cc1,,C04533936,,0,0,0,0,0,0,0,0,0,0
S(CC(=O)NC(=O)NCc1ccccc1)c1n(N)c(-c2sccc2)nn1,,C04536660,,0,0,1,1,0,0,0,1,0,0
S(CC(=O)NC(=O)NC)C=1N(N)C(=O)c2c(sc3CCCCc23)N=1,,C02181066,,0,0,1,0,0,0,0,1,0,0
S(Cc1cc(CSc2n(N)c(C)nn2)ccc1)c1n(N)c(C)nn1,,C05411336,,0,0,1,0,0,0,1,1,0,0
O=C(N)c1c(NC(=O)C=2C(=O)c3c(C)nn(-c4ccccc4)c3NC=2)cccc1,,C07424113,,0,0,1,0,0,1,1,1,0,0
O=C(NCc1ccc(C(=O)NNC(=O)c2c(C)oc(C)c2)cc1)NC(C)C,,C08143916,,0,0,0,0,0,0,0,1,0,0
S(CC(=O)NC(=O)NC1CCCC1)c1n(N)c(C2CCCCC2)nn1,,C08985328,,0,0,1,0,0,0,0,0,0,0
OC[C@]1(C)[C@](O)(C)[C@](O)(C)[C@](O)(C)[C@@](Oc2ccc3C(C)=CC(=O)Oc3c2)(C)O1,,C09915669,,0,0,1,0,0,0,0,1,0,0
Clc1cc(C(=O)N)c(OCC=2N(CC(=O)N)C(=O)c3ccccc3N=2)cc1,,C11115668,,0,0,1,0,0,0,1,1,0,0
O=C(NCCC(=O)Nc1ccc2O[C@H](C)C(=O)Nc2c1)NCc1ccccc1,,C12975057,,0,0,0,0,0,0,0,1,0,0
S(CC(=O)N([C@H](C)CC)[C@@H]1CS(=O)(=O)CC1)c1nc(N)cc(N)n1,,C05229276,,0,0,0,0,0,0,0,0,0,0
Clc1c(S(=O)(=O)NC2CC[NH+](CC(=O)N)CC2)cc(C(=O)[O-])cc1,,C13252688,,0,0,0,0,0,0,0,0,0,0
O(CC(=O)Nc1ccc(C(=O)N)cc1)C(=O)c1ccc2S[C@H](C)C(=O)Nc2c1,,C14729986,,0,0,0,0,0,0,0,1,0,0
Clc1c(Cl)ccc([C@@]2(C)C(=O)N(CC(=O)NC(=O)N)C(=O)N2)c1,,C16255769,,0,0,0,0,0,0,0,0,0,0
O(C)c1c(C2C(C#N)=C(N)SC(N)=C2C#N)cc(OC)c2OCOc12,,C22173205,,0,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)Nc1c(C(OC)=O)c(C)c(C)s1)c1nc(N)[nH]n1,,C22646098,,0,0,0,0,1,0,0,1,0,0
ClC(Cl)(Cl)[C@H](O)Nc1nc(NN2C(=S)SCC2=N)nc(C)n1,,C26949989,,0,0,0,0,0,0,0,0,0,0
O=C(Nc1c(C(=O)N)c2CCCc2s1)CN1C(=O)C2(NC1=O)CCCCCC2,,C31631253,,0,0,0,0,0,0,0,0,0,0
O=C(N)c1nn(-c2cc(NC(=O)C=3C(=O)Nc4ccccc4C=3)ccc2)cc1,,C32932483,,0,0,0,0,0,0,1,1,1,0
Clc1c(C)c(NC(=O)Cn2c(N)c(C(=O)NCc3sccc3)nn2)ccc1,,C04971895,,0,0,0,0,0,0,0,1,0,0
Clc1cc(NC(=O)[C@@H](SC2=[NH+]C([O-])=C(NC(=O)C)C(=O)N2)C)ccc1,,C13838121,,0,0,0,0,1,0,0,1,0,0
S(CC(=O)Nc1c(C(=O)N)c2CCCCc2s1)C=1NN=C(C)C(=O)N=1,,C18240396,,0,0,1,0,0,0,0,1,0,0
OC[C@H](O)[C@@H](O)C=1/C(=N/Nc2ccccc2)/C(=O)N(c2ccccc2)N=1,,C05483238,,0,0,0,0,0,0,0,1,0,0
Clc1ccc(C=2N=N[C@H]([C@@H]3N(N)[C@H](SCC(OC)=O)NN3)C=2)cc1,,C38994445,,0,0,0,0,0,0,0,0,0,0
S([C@@H](C)C(=O)NC[C@H]1[C@@H](O)CCCC1)[C@H]1NC(=N)N=C2N=CN=C12,,C39265503,,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N/N=C/1\CCCc2oc(C(=O)NN)c(C)c\12)c1ccc(F)cc1,,C40826270,,0,0,0,0,0,0,0,0,0,0
S=C(NNC(=O)CN1C(=O)C(C)(C)NC1=O)NCc1ccccc1,,C41963301,,0,0,0,0,0,0,0,0,0,0
OC[C@H](NC(=O)NCc1c(C)ccs1)[C@H](O)c1ccc([N+](=O)[O-])cc1,,C42890729,,0,0,0,0,0,0,0,1,0,0
O=C(NNC(=O)Cc1c[nH]c2ccccc12)CCC(=O)Nc1sccn1,,C44956905,,0,0,1,0,0,0,0,1,0,0
O(Cc1n(Cc2nc(N)nc(N)n2)c2ccccc2n1)c1ccccc1,,C50510717,,0,0,0,0,0,1,1,1,0,0
O=C(N)CC[C@H]1N[C@@]2(C(=O)Nc3c(C)c(C)ccc23)[C@@H]2C(=O)N(CCCC)C(=O)[C@H]12,,C20548776,,0,0,0,0,0,0,0,0,0,0
Oc1c(OC)cccc1C(=O)NNC(=O)C(=O)c1c(C)[nH]c2ccccc12,,C54144315,,0,0,0,0,0,0,0,1,0,0
Oc1c(OC)cccc1C(=O)NNC(=O)c1c(C)c2C(=O)CCCc2[nH]1,,C54163524,,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(Nc1c(C)cc(N[C@H](C)C(=O)NC(=O)NCC)cc1)CC,,C56205047,,0,0,0,0,0,0,0,0,0,0
O=C(NC)NC(C)(C)C(=O)N1CCC(NC(=O)NC2CCCCC2)CC1,,C56247825,,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N)c1oc(C(=O)Nc2cc(NC(=O)c3sccc3)ccc2)cc1,,C56327621,,0,0,0,0,1,0,0,1,1,0
FC(F)(F)[C@]1(O)[C@H](C(=O)C)[C@@H](c2cc(OC)c(O)c(OC)c2)NC(=O)N1,,C04278910,,0,0,0,0,0,0,0,0,0,0
O=C(NC1(C(=O)Nc2ccc(-n3c(N)c(C#N)cn3)cc2)CCCCC1)C,,C58294049,,0,0,0,0,0,0,0,1,0,0
S(CCC(=O)Nc1ncccc1)c1n(N)c(-c2c(O)cccc2)nn1,,C59264059,,0,0,1,0,0,1,1,1,0,0
Clc1ccc(-c2n(N)c(SCC(=O)NNC(=O)CC)nn2)cc1,,C59795184,,0,0,1,0,0,0,0,1,0,0
S([C@@H](C)C(=O)NNC(=O)C1CCC1)c1n(N)c(-c2ccccc2)nn1,,C59878275,,0,0,1,0,0,1,0,1,0,0
Clc1ccc(-c2n(N)c(S[C@H](C)C(=O)NNC(=O)C)nn2)cc1,,C59883312,,0,0,0,0,0,0,0,0,0,0
Clc1ncc(C(=O)NNC(=O)c2c(C)cc(C)c(S(=O)(=O)N)c2)cc1,,C63243108,,0,0,1,1,0,0,0,1,0,0
S(=O)(=O)(NC1CC1)c1ccc(/C=C/C(=O)NNC(=O)NC(C)C)cc1,,C63269039,,0,0,0,0,0,0,0,0,0,0
O=C(NNC(=O)c1c(C)cccc1)NCC(=O)NCc1ccc(OC)cc1,,C64412753,,0,0,0,0,0,0,0,1,0,0
O=C1[C@@H](C(C)C)N(Cc2nc(N)nc(Nc3c(C)cccc3)n2)CCN1,,C66498892,,0,0,0,0,1,1,0,1,0,0
Brc1cc(C(=O)NNC(=O)CNC(=O)OC(C)(C)C)[nH]c1,,C67139798,,0,0,0,0,0,0,0,0,0,0
O=C(N)NCc1ccc(NC(=O)CCN2C(=O)[C@@H]3CCCC[C@@H]3C2=O)cc1,,C67263605,,0,0,0,0,0,0,0,0,0,0
O(CC)CCCNC(=O)NNC(=O)c1ccc2SCCC(=O)Nc2c1,,C67313355,,0,0,0,0,0,0,0,0,0,0
Clc1ccc2NC(=O)[C@@]3(C(C#N)=C(N)OC(C)=C3C(OCC=C)=O)c2c1,,C02056374,,0,0,0,0,0,0,0,0,0,0
Oc1c(O)c(/C=N/N2C(=O)c3c(sc4CCCCc34)N=C2)ccc1O,,C03233795,,0,0,1,0,0,0,0,1,0,0
O(C)C(=O)C=1[C@H](C(C#N)=C(N)OC=1C)C=1C(=O)Nc2c(C)ccc(C)c2C=1,,C00876521,,0,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1c(C)cccc1)c1c(C#N)c2NC(=O)NC(=O)c2s1,,C04993686,,0,0,1,0,0,0,0,1,0,0
S(=O)(=O)(NNC(=O)c1sc2CC[C@@H](C)Cc2c1)c1c(C)[nH]nc1C,,C03566469,,0,0,1,0,0,0,0,1,0,0
S([C@@H](C)C(=O)NC(=O)N)c1oc(-c2sc3CC[C@@H](C)Cc3c2)nn1,,C07130523,,0,0,1,0,0,1,0,1,0,0
S([C@H](C)C(=O)NC(=O)N)c1oc(-c2sc3CC[C@H](C)Cc3c2)nn1,,C07130549,,0,0,1,0,0,1,0,1,0,0
S([C@H](C)C(=O)NC(=O)N)C=1N(C(C)C)C(=O)c2c(C)c(C)sc2N=1,,C07237190,,0,0,1,0,0,0,0,0,0,0
